Server, Tagname,Estimation, Timestamp, Questionable, Annotated, Substituted,,,LIT-301,z(k),g(k),Threshold,Threshold,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:06:34 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:06:35 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:06:36 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:06:37 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:06:38 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:06:39 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:06:40 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:06:41 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:06:42 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:06:43 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:06:44 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:06:45 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:06:46 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:06:47 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:06:48 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:06:49 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:06:50 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:06:51 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:06:52 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:06:53 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:06:54 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:06:55 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:06:56 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:06:57 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:06:58 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:06:59 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:00 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:01 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:02 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:03 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:04 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:05 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:06 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:07 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:08 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:09 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:10 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:11 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:12 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:13 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:14 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:15 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:16 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:17 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:18 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:19 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:20 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:21 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:22 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:23 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:24 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:25 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:26 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:27 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:28 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:29 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:30 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:31 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:32 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:33 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:34 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:35 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:36 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:37 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:38 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:39 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:40 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:41 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:42 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:43 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:44 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:45 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:46 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:47 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:48 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:49 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:50 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:51 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:52 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:53 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:54 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:55 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:56 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:57 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:58 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:07:59 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:00 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:01 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:02 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:03 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:04 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:05 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:06 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:07 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:08 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:09 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:10 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:11 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:12 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:13 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:14 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:15 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:16 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:17 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:18 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:19 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:20 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:21 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:22 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:23 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:24 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:25 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:26 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:27 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:28 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:29 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:30 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:31 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:32 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:33 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:34 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:35 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:36 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:37 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:38 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:39 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:40 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:41 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:42 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:43 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:44 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:45 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:46 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:47 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:48 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:49 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:50 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:51 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:52 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:53 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:54 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:55 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:56 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:57 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:58 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:08:59 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:09:00 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:09:01 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:09:02 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:09:03 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:09:04 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:09:05 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:09:06 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:09:07 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:09:08 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:09:09 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:09:10 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:09:11 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:09:12 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:09:13 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:09:14 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
D8CF2232, ERROR_P1_Ls,973.2307, 27/1/2016 3:09:15 AM, False, Not Annotated, False,,,973.2303,0.0004,9.96912E-09,3.84,3.48,,,,,,
