Server, Tagname, X_BAR, Timestamp, Questionable, Annotated, Substituted,,,,LIT301,Z,,,z(k),Threshold,LIT-301,Estimation,,g(k),Threshold,,,,,
D8CF2232, ERROR_P1_Ls,210.0874, 25/1/2016 12:32:39 AM, False, Not Annotated, False,,,,200,10.0874,,,0.5399,3.48,999,999.5399,,371.770367,3.84,,,,,
D8CF2232, ERROR_P1_Ls,209.0557, 25/1/2016 12:32:40 AM, False, Not Annotated, False,,,,200,9.0557,,,0.5521,3.48,999,999.5521,,388.7618226,3.84,,,,,
D8CF2232, ERROR_P1_Ls,209.0557, 25/1/2016 12:32:41 AM, False, Not Annotated, False,,,,200,9.0557,,,0.5595,3.48,999,999.5595,,399.2531001,3.84,,,,,
D8CF2232, ERROR_P1_Ls,209.0557, 25/1/2016 12:32:42 AM, False, Not Annotated, False,,,,200,9.0557,,,0.5648,3.48,999,999.5648,,406.8529706,3.84,,,,,
D8CF2232, ERROR_P1_Ls,209.0557, 25/1/2016 12:32:43 AM, False, Not Annotated, False,,,,200,9.0557,,,0.5713,3.48,999,999.5713,,416.2713901,3.84,,,,,
D8CF2232, ERROR_P1_Ls,209.0557, 25/1/2016 12:32:44 AM, False, Not Annotated, False,,,,200,9.0557,,,0.5753,3.48,999,999.5753,,422.1209076,3.84,,,,,
D8CF2232, ERROR_P1_Ls,208.2114, 25/1/2016 12:32:45 AM, False, Not Annotated, False,,,,200,8.2114,,,0.5779,3.48,999,999.5779,,425.94498,3.84,,,,,
D8CF2232, ERROR_P1_Ls,208.2114, 25/1/2016 12:32:46 AM, False, Not Annotated, False,,,,200,8.2114,,,0.5797,3.48,999,999.5797,,428.6025158,3.84,,,,,
D8CF2232, ERROR_P1_Ls,208.2114, 25/1/2016 12:32:47 AM, False, Not Annotated, False,,,,200,8.2114,,,0.5814,3.48,999,999.5814,,431.1199995,3.84,,,,,
D8CF2232, ERROR_P1_Ls,208.2114, 25/1/2016 12:32:48 AM, False, Not Annotated, False,,,,200,8.2114,,,0.5871,3.48,999,999.5871,,439.6147707,3.84,,,,,
D8CF2232, ERROR_P1_Ls,208.2114, 25/1/2016 12:32:49 AM, False, Not Annotated, False,,,,200,8.2114,,,0.5871,3.48,999,999.5871,,439.6147707,3.84,,,,,
D8CF2232, ERROR_P1_Ls,207.5188, 25/1/2016 12:32:50 AM, False, Not Annotated, False,,,,200,7.5188,,,0.5871,3.48,999,999.5871,,439.6147707,3.84,,,,,
D8CF2232, ERROR_P1_Ls,207.5188, 25/1/2016 12:32:51 AM, False, Not Annotated, False,,,,200,7.5188,,,0.5901,3.48,999,999.5901,,444.118991,3.84,,,,,
D8CF2232, ERROR_P1_Ls,207.5188, 25/1/2016 12:32:52 AM, False, Not Annotated, False,,,,200,7.5188,,,0.5914,3.48,999,999.5914,,446.0779494,3.84,,,,,
D8CF2232, ERROR_P1_Ls,207.5188, 25/1/2016 12:32:53 AM, False, Not Annotated, False,,,,200,7.5188,,,0.5932,3.48,999,999.5932,,448.7974699,3.84,,,,,
D8CF2232, ERROR_P1_Ls,207.5188, 25/1/2016 12:32:54 AM, False, Not Annotated, False,,,,200,7.5188,,,0.5926,3.48,999,999.5926,,447.8900448,3.84,,,,,
D8CF2232, ERROR_P1_Ls,206.9525, 25/1/2016 12:32:55 AM, False, Not Annotated, False,,,,200,6.9525,,,0.5914,3.48,999,999.5914,,446.0779494,3.84,,,,,
D8CF2232, ERROR_P1_Ls,206.9525, 25/1/2016 12:32:56 AM, False, Not Annotated, False,,,,200,6.9525,,,0.5914,3.48,999,999.5914,,446.0779494,3.84,,,,,
D8CF2232, ERROR_P1_Ls,206.9525, 25/1/2016 12:32:57 AM, False, Not Annotated, False,,,,200,6.9525,,,0.5885,3.48,999,999.5885,,441.7138833,3.84,,,,,
D8CF2232, ERROR_P1_Ls,206.9525, 25/1/2016 12:32:58 AM, False, Not Annotated, False,,,,200,6.9525,,,0.5872,3.48,999,999.5872,,439.7645416,3.84,,,,,
D8CF2232, ERROR_P1_Ls,206.9525, 25/1/2016 12:32:59 AM, False, Not Annotated, False,,,,200,6.9525,,,0.5863,3.48,999,999.5863,,438.4175226,3.84,,,,,
D8CF2232, ERROR_P1_Ls,206.4892, 25/1/2016 12:33:00 AM, False, Not Annotated, False,,,,200,6.4892,,,0.5856,3.48,999,999.5856,,437.3712696,3.84,,,,,
D8CF2232, ERROR_P1_Ls,206.4892, 25/1/2016 12:33:01 AM, False, Not Annotated, False,,,,200,6.4892,,,0.5877,3.48,999,999.5877,,440.5137782,3.84,,,,,
D8CF2232, ERROR_P1_Ls,206.4892, 25/1/2016 12:33:02 AM, False, Not Annotated, False,,,,200,6.4892,,,0.5893,3.48,999,999.5893,,442.9156209,3.84,,,,,
D8CF2232, ERROR_P1_Ls,206.4892, 25/1/2016 12:33:03 AM, False, Not Annotated, False,,,,200,6.4892,,,0.59,3.48,999,999.59,,443.9684805,3.84,,,,,
D8CF2232, ERROR_P1_Ls,206.4892, 25/1/2016 12:33:04 AM, False, Not Annotated, False,,,,200,6.4892,,,0.59,3.48,999,999.59,,443.9684805,3.84,,,,,
D8CF2232, ERROR_P1_Ls,206.1094, 25/1/2016 12:33:05 AM, False, Not Annotated, False,,,,200,6.1094,,,0.59,3.48,999,999.59,,443.9684805,3.84,,,,,
D8CF2232, ERROR_P1_Ls,206.1094, 25/1/2016 12:33:06 AM, False, Not Annotated, False,,,,200,6.1094,,,0.5895,3.48,999,999.5895,,443.2163104,3.84,,,,,
D8CF2232, ERROR_P1_Ls,206.1094, 25/1/2016 12:33:07 AM, False, Not Annotated, False,,,,200,6.1094,,,185.735,3.48,813.8538,999.5888,,43998271.52,3.84,,,,,
D8CF2232, ERROR_P1_Ls,206.1094, 25/1/2016 12:33:08 AM, False, Not Annotated, False,,,,200,6.1094,,,185.4505,3.48,814.1342,999.5847,,43863585.85,3.84,,,,,
D8CF2232, ERROR_P1_Ls,206.1094, 25/1/2016 12:33:09 AM, False, Not Annotated, False,,,,200,6.1094,,,185.4085,3.48,814.1743,999.5828,,43843720.04,3.84,,,,,
D8CF2232, ERROR_P1_Ls,205.7983, 25/1/2016 12:33:10 AM, False, Not Annotated, False,,,,200,5.7983,,,185.7685,3.48,813.8138,999.5823,,44014144.4,3.84,,,,,
D8CF2232, ERROR_P1_Ls,205.7983, 25/1/2016 12:33:11 AM, False, Not Annotated, False,,,,200,5.7983,,,130.4347,3.48,814.2143,944.649,,21698734.33,3.84,,,,,
D8CF2232, ERROR_P1_Ls,205.7983, 25/1/2016 12:33:12 AM, False, Not Annotated, False,,,,200,5.7983,,,91.9124,3.48,814.1342,906.0466,,10774480.22,3.84,,,,,
D8CF2232, ERROR_P1_Ls,205.7983, 25/1/2016 12:33:13 AM, False, Not Annotated, False,,,,200,5.7983,,,64.5843,3.48,814.3345,878.9188,,5319882.362,3.84,,,,,
D8CF2232, ERROR_P1_Ls,205.7983, 25/1/2016 12:33:14 AM, False, Not Annotated, False,,,,200,5.7983,,,45.7364,3.48,814.0541,859.7905,,2667915.5,3.84,,,,,
D8CF2232, ERROR_P1_Ls,205.7983, 25/1/2016 12:33:15 AM, False, Not Annotated, False,,,,200,5.7983,,,32.3015,3.48,814.1743,846.4758,,1330740.872,3.84,,,,,
D8CF2232, ERROR_P1_Ls,205.5422, 25/1/2016 12:33:16 AM, False, Not Annotated, False,,,,200,5.5422,,,23.0889,3.48,813.974,837.0629,,679914.966,3.84,,,,,
D8CF2232, ERROR_P1_Ls,205.5422, 25/1/2016 12:33:17 AM, False, Not Annotated, False,,,,200,5.5422,,,16.2916,3.48,814.1743,830.4659,,338513.1875,3.84,,,,,
D8CF2232, ERROR_P1_Ls,205.5422, 25/1/2016 12:33:18 AM, False, Not Annotated, False,,,,200,5.5422,,,11.7536,3.48,814.014,825.7676,,176193.5186,3.84,,,,,
D8CF2232, ERROR_P1_Ls,205.5422, 25/1/2016 12:33:19 AM, False, Not Annotated, False,,,,200,5.5422,,,8.2469,3.48,814.2143,822.4612,,86742.0281,3.84,,,,,
D8CF2232, ERROR_P1_Ls,205.5422, 25/1/2016 12:33:20 AM, False, Not Annotated, False,,,,200,5.5422,,,5.6609,3.48,814.4146,820.0755,,40871.35928,3.84,,,,,
D8CF2232, ERROR_P1_Ls,205.3316, 25/1/2016 12:33:21 AM, False, Not Annotated, False,,,,200,5.3316,,,3.7175,3.48,814.7751,818.4926,,17625.84999,3.84,,,,,
D8CF2232, ERROR_P1_Ls,205.3316, 25/1/2016 12:33:22 AM, False, Not Annotated, False,,,,200,5.3316,,,2.7305,3.48,814.6149,817.3454,,9508.948099,3.84,,,,,
D8CF2232, ERROR_P1_Ls,205.3316, 25/1/2016 12:33:23 AM, False, Not Annotated, False,,,,200,5.3316,,,1.6839,3.48,814.8552,816.5391,,3616.435378,3.84,,,,,
D8CF2232, ERROR_P1_Ls,205.3316, 25/1/2016 12:33:24 AM, False, Not Annotated, False,,,,200,5.3316,,,1.0398,3.48,815.0154,816.0552,,1378.947531,3.84,,,,,
D8CF2232, ERROR_P1_Ls,205.3316, 25/1/2016 12:33:25 AM, False, Not Annotated, False,,,,200,5.3316,,,0.7525,3.48,815.0555,815.808,,722.2060525,3.84,,,,,
D8CF2232, ERROR_P1_Ls,205.1595, 25/1/2016 12:33:26 AM, False, Not Annotated, False,,,,200,5.1595,,,0.6852,3.48,814.9353,815.6205,,598.8014231,3.84,,,,,
D8CF2232, ERROR_P1_Ls,205.1595, 25/1/2016 12:33:27 AM, False, Not Annotated, False,,,,200,5.1595,,,0.526,3.48,814.9753,815.5013,,352.8739538,3.84,,,,,
D8CF2232, ERROR_P1_Ls,205.1595, 25/1/2016 12:33:28 AM, False, Not Annotated, False,,,,200,5.1595,,,0.7416,3.48,814.8552,815.5968,,701.4352021,3.84,,,,,
D8CF2232, ERROR_P1_Ls,205.1595, 25/1/2016 12:33:29 AM, False, Not Annotated, False,,,,200,5.1595,,,0.1687,3.48,815.3759,815.5446,,36.29763092,3.84,,,,,
D8CF2232, ERROR_P1_Ls,205.1595, 25/1/2016 12:33:30 AM, False, Not Annotated, False,,,,200,5.1595,,,0.1381,3.48,815.416,815.5541,,24.32402675,3.84,,,,,
D8CF2232, ERROR_P1_Ls,205.0186, 25/1/2016 12:33:31 AM, False, Not Annotated, False,,,,200,5.0186,,,0.1271,3.48,815.6162,815.4891,,20.60341529,3.84,,,,,
D8CF2232, ERROR_P1_Ls,205.0186, 25/1/2016 12:33:32 AM, False, Not Annotated, False,,,,200,5.0186,,,0.2218,3.48,815.7364,815.5146,,62.74385507,3.84,,,,,
D8CF2232, ERROR_P1_Ls,205.0186, 25/1/2016 12:33:33 AM, False, Not Annotated, False,,,,200,5.0186,,,0.2483,3.48,815.8165,815.5682,,78.63240417,3.84,,,,,
D8CF2232, ERROR_P1_Ls,205.0186, 25/1/2016 12:33:34 AM, False, Not Annotated, False,,,,200,5.0186,,,0.0484,3.48,815.6162,815.6646,,2.987712737,3.84,,,,,
D8CF2232, ERROR_P1_Ls,205.0186, 25/1/2016 12:33:35 AM, False, Not Annotated, False,,,,200,5.0186,,,0.2155,3.48,815.5762,815.7917,,59.23012705,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.9032, 25/1/2016 12:33:36 AM, False, Not Annotated, False,,,,200,4.9032,,,0.3719,3.48,815.5361,815.908,,176.4007681,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.9032, 25/1/2016 12:33:37 AM, False, Not Annotated, False,,,,200,4.9032,,,0.3906,3.48,815.5762,815.9668,,194.5864492,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.9032, 25/1/2016 12:33:38 AM, False, Not Annotated, False,,,,200,4.9032,,,0.4676,3.48,815.5762,816.0438,,278.8669972,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.9032, 25/1/2016 12:33:39 AM, False, Not Annotated, False,,,,200,4.9032,,,0.4668,3.48,815.5361,816.0029,,277.9136064,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.9032, 25/1/2016 12:33:40 AM, False, Not Annotated, False,,,,200,4.9032,,,0.51,3.48,815.5361,816.0461,,331.7328405,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.8087, 25/1/2016 12:33:41 AM, False, Not Annotated, False,,,,200,4.8087,,,0.213,3.48,815.8165,816.0295,,57.86384945,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.8087, 25/1/2016 12:33:42 AM, False, Not Annotated, False,,,,200,4.8087,,,0.213,3.48,815.8165,816.0295,,57.86384945,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.8087, 25/1/2016 12:33:43 AM, False, Not Annotated, False,,,,200,4.8087,,,0.0092,3.48,816.0568,816.066,,0.107950279,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.8087, 25/1/2016 12:33:44 AM, False, Not Annotated, False,,,,200,4.8087,,,0.339,3.48,815.7764,816.1154,,146.570818,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.7316, 25/1/2016 12:33:45 AM, False, Not Annotated, False,,,,200,4.7316,,,0.1486,3.48,815.9767,816.1253,,28.16344219,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.7316, 25/1/2016 12:33:46 AM, False, Not Annotated, False,,,,200,4.7316,,,0.6221,3.48,815.6162,816.2383,,493.5924612,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.7316, 25/1/2016 12:33:47 AM, False, Not Annotated, False,,,,200,4.7316,,,0.5644,3.48,815.7764,816.3408,,406.2768957,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.7316, 25/1/2016 12:33:48 AM, False, Not Annotated, False,,,,200,4.7316,,,0.3083,3.48,816.0568,816.3651,,121.2258296,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.7316, 25/1/2016 12:33:49 AM, False, Not Annotated, False,,,,200,4.7316,,,0.4693,3.48,815.9366,816.4059,,280.898373,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.6681, 25/1/2016 12:33:50 AM, False, Not Annotated, False,,,,200,4.6681,,,0.5894,3.48,815.8165,816.4059,,443.0659529,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.6681, 25/1/2016 12:33:51 AM, False, Not Annotated, False,,,,200,4.6681,,,0.4851,3.48,815.8565,816.3416,,300.1308682,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.6681, 25/1/2016 12:33:52 AM, False, Not Annotated, False,,,,200,4.6681,,,0.6562,3.48,815.7364,816.3926,,549.1874034,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.6681, 25/1/2016 12:33:53 AM, False, Not Annotated, False,,,,200,4.6681,,,0.5285,3.48,815.9366,816.4651,,356.2362402,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.6681, 25/1/2016 12:33:54 AM, False, Not Annotated, False,,,,200,4.6681,,,1.3406,3.48,815.1756,816.5162,,2292.168528,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.6156, 25/1/2016 12:33:55 AM, False, Not Annotated, False,,,,200,4.6156,,,1.6259,3.48,814.8552,816.4811,,3371.597921,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.6156, 25/1/2016 12:33:56 AM, False, Not Annotated, False,,,,200,4.6156,,,1.9304,3.48,814.5748,816.5052,,4752.725514,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.6156, 25/1/2016 12:33:57 AM, False, Not Annotated, False,,,,200,4.6156,,,1.6131,3.48,814.8151,816.4282,,3318.72065,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.6156, 25/1/2016 12:33:58 AM, False, Not Annotated, False,,,,200,4.6156,,,1.8258,3.48,814.6549,816.4807,,4251.620777,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.6156, 25/1/2016 12:33:59 AM, False, Not Annotated, False,,,,200,4.6156,,,2.0119,3.48,814.2544,816.2663,,5162.509888,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.5731, 25/1/2016 12:34:00 AM, False, Not Annotated, False,,,,200,4.5731,,,1.2342,3.48,814.5748,815.809,,1942.760207,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.5731, 25/1/2016 12:34:01 AM, False, Not Annotated, False,,,,200,4.5731,,,1.4229,3.48,814.2143,815.6372,,2582.241604,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.5731, 25/1/2016 12:34:02 AM, False, Not Annotated, False,,,,200,4.5731,,,1.1783,3.48,814.3745,815.5528,,1770.760683,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.5731, 25/1/2016 12:34:03 AM, False, Not Annotated, False,,,,200,4.5731,,,1.4848,3.48,813.974,815.4588,,2811.797452,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.5731, 25/1/2016 12:34:04 AM, False, Not Annotated, False,,,,200,4.5731,,,1.3887,3.48,813.934,815.3227,,2459.602842,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.5384, 25/1/2016 12:34:05 AM, False, Not Annotated, False,,,,200,4.5384,,,1.7892,3.48,813.4133,815.2025,,4082.873217,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.5384, 25/1/2016 12:34:06 AM, False, Not Annotated, False,,,,200,4.5384,,,1.6088,3.48,813.5334,815.1422,,3301.050972,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.5384, 25/1/2016 12:34:07 AM, False, Not Annotated, False,,,,200,4.5384,,,1.566,3.48,813.4533,815.0193,,3127.747104,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.5384, 25/1/2016 12:34:08 AM, False, Not Annotated, False,,,,200,4.5384,,,1.4803,3.48,813.4533,814.9336,,2794.779786,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.5384, 25/1/2016 12:34:09 AM, False, Not Annotated, False,,,,200,4.5384,,,0.7567,3.48,813.974,814.7307,,730.2903857,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.5114, 25/1/2016 12:34:10 AM, False, Not Annotated, False,,,,200,4.5114,,,0.558,3.48,814.0541,814.6121,,397.1152024,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.5114, 25/1/2016 12:34:11 AM, False, Not Annotated, False,,,,200,4.5114,,,0.0697,3.48,814.4547,814.385,,6.196032276,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.5114, 25/1/2016 12:34:12 AM, False, Not Annotated, False,,,,200,4.5114,,,0.3309,3.48,814.0541,814.385,,139.6502281,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.5114, 25/1/2016 12:34:13 AM, False, Not Annotated, False,,,,200,4.5114,,,0.2791,3.48,814.0541,814.3332,,99.34998096,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.5114, 25/1/2016 12:34:14 AM, False, Not Annotated, False,,,,200,4.5114,,,0.4293,3.48,813.974,814.4033,,235.0552156,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.5114, 25/1/2016 12:34:15 AM, False, Not Annotated, False,,,,200,4.5114,,,0.462,3.48,814.014,814.476,,272.2275448,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.4889, 25/1/2016 12:34:16 AM, False, Not Annotated, False,,,,200,4.4889,,,0.4316,3.48,814.2143,814.6459,,237.5806068,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.4889, 25/1/2016 12:34:17 AM, False, Not Annotated, False,,,,200,4.4889,,,0.1915,3.48,814.4547,814.6462,,46.77197101,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.4889, 25/1/2016 12:34:18 AM, False, Not Annotated, False,,,,200,4.4889,,,0.4718,3.48,814.1743,814.6461,,283.8990821,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.4889, 25/1/2016 12:34:19 AM, False, Not Annotated, False,,,,200,4.4889,,,0.0013,3.48,814.5748,814.5735,,0.002155434,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.4889, 25/1/2016 12:34:20 AM, False, Not Annotated, False,,,,200,4.4889,,,0.0528,3.48,814.5748,814.6276,,3.555625075,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.469, 25/1/2016 12:34:21 AM, False, Not Annotated, False,,,,200,4.469,,,0.3801,3.48,815.0555,814.6754,,184.2654255,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.469, 25/1/2016 12:34:22 AM, False, Not Annotated, False,,,,200,4.469,,,0.3869,3.48,815.2157,814.8288,,190.9174279,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.469, 25/1/2016 12:34:23 AM, False, Not Annotated, False,,,,200,4.469,,,0.314,3.48,815.1756,814.8616,,125.7498314,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.469, 25/1/2016 12:34:24 AM, False, Not Annotated, False,,,,200,4.469,,,0.4129,3.48,815.416,815.0031,,217.4392197,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.469, 25/1/2016 12:34:25 AM, False, Not Annotated, False,,,,200,4.469,,,0.2701,3.48,815.456,815.1859,,93.04590912,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.4527, 25/1/2016 12:34:26 AM, False, Not Annotated, False,,,,200,4.4527,,,0.2055,3.48,815.6162,815.4107,,53.860672,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.4527, 25/1/2016 12:34:27 AM, False, Not Annotated, False,,,,200,4.4527,,,0.1036,3.48,815.6162,815.5126,,13.68887085,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.4527, 25/1/2016 12:34:28 AM, False, Not Annotated, False,,,,200,4.4527,,,0.1861,3.48,815.9366,815.7505,,44.1713692,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.4527, 25/1/2016 12:34:29 AM, False, Not Annotated, False,,,,200,4.4527,,,0.1015,3.48,815.9366,815.8351,,13.13954116,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.4527, 25/1/2016 12:34:30 AM, False, Not Annotated, False,,,,200,4.4527,,,0.1458,3.48,816.1369,815.9911,,27.11210034,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.44, 25/1/2016 12:34:31 AM, False, Not Annotated, False,,,,200,4.44,,,0.1105,3.48,816.1769,816.0664,,15.5730139,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.44, 25/1/2016 12:34:32 AM, False, Not Annotated, False,,,,200,4.44,,,0.0297,3.48,816.2571,816.2274,,1.125021996,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.44, 25/1/2016 12:34:33 AM, False, Not Annotated, False,,,,200,4.44,,,0.3622,3.48,816.7377,816.3755,,167.3189025,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.44, 25/1/2016 12:34:34 AM, False, Not Annotated, False,,,,200,4.44,,,0.3156,3.48,816.8178,816.5022,,127.0346234,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.44, 25/1/2016 12:34:35 AM, False, Not Annotated, False,,,,200,4.44,,,0.3764,3.48,816.978,816.6016,,180.6955032,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.4301, 25/1/2016 12:34:36 AM, False, Not Annotated, False,,,,200,4.4301,,,0.5587,3.48,817.2184,816.6597,,398.1121738,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.4301, 25/1/2016 12:34:37 AM, False, Not Annotated, False,,,,200,4.4301,,,0.4832,3.48,817.3385,816.8553,,297.7844163,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.4301, 25/1/2016 12:34:38 AM, False, Not Annotated, False,,,,200,4.4301,,,0.9024,3.48,817.8592,816.9568,,1038.595146,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.4301, 25/1/2016 12:34:39 AM, False, Not Annotated, False,,,,200,4.4301,,,0.5014,3.48,817.6589,817.1575,,320.6393168,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.4301, 25/1/2016 12:34:40 AM, False, Not Annotated, False,,,,200,4.4301,,,0.4812,3.48,817.7791,817.2979,,295.3244151,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.4219, 25/1/2016 12:34:41 AM, False, Not Annotated, False,,,,200,4.4219,,,0.9015,3.48,818.3799,817.4784,,1036.524513,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.4219, 25/1/2016 12:34:42 AM, False, Not Annotated, False,,,,200,4.4219,,,0.8302,3.48,818.42,817.5898,,879.04999,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.4219, 25/1/2016 12:34:43 AM, False, Not Annotated, False,,,,200,4.4219,,,0.8683,3.48,818.5402,817.6719,,961.5850824,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.4219, 25/1/2016 12:34:44 AM, False, Not Annotated, False,,,,200,4.4219,,,0.8944,3.48,818.6603,817.7659,,1020.261964,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.4219, 25/1/2016 12:34:45 AM, False, Not Annotated, False,,,,200,4.4219,,,1.1773,3.48,819.1409,817.9636,,1767.756339,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.4159, 25/1/2016 12:34:46 AM, False, Not Annotated, False,,,,200,4.4159,,,0.9198,3.48,819.1409,818.2211,,1079.033494,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.4159, 25/1/2016 12:34:47 AM, False, Not Annotated, False,,,,200,4.4159,,,0.5956,3.48,819.1409,818.5453,,452.4363534,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.4159, 25/1/2016 12:34:48 AM, False, Not Annotated, False,,,,200,4.4159,,,0.1466,3.48,819.1409,818.9943,,27.41044308,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.4159, 25/1/2016 12:34:49 AM, False, Not Annotated, False,,,,200,4.4159,,,0.3689,3.48,819.1409,819.5098,,173.5663081,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.4105, 25/1/2016 12:34:50 AM, False, Not Annotated, False,,,,200,4.4105,,,0.917,3.48,819.1409,820.0579,,1072.474035,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.4105, 25/1/2016 12:34:51 AM, False, Not Annotated, False,,,,200,4.4105,,,1.438,3.48,819.1409,820.5789,,2637.338577,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.4105, 25/1/2016 12:34:52 AM, False, Not Annotated, False,,,,200,4.4105,,,1.9093,3.48,819.1409,821.0502,,4649.395172,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.4105, 25/1/2016 12:34:53 AM, False, Not Annotated, False,,,,200,4.4105,,,2.3227,3.48,819.1409,821.4636,,6880.727444,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.4105, 25/1/2016 12:34:54 AM, False, Not Annotated, False,,,,200,4.4105,,,2.6775,3.48,819.1409,821.8184,,9143.386416,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.4053, 25/1/2016 12:34:55 AM, False, Not Annotated, False,,,,200,4.4053,,,222.1187,3.48,600,822.1187,,62924295.4,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.4053, 25/1/2016 12:34:56 AM, False, Not Annotated, False,,,,200,4.4053,,,222.3714,3.48,600,822.3714,,63067552.27,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.4053, 25/1/2016 12:34:57 AM, False, Not Annotated, False,,,,200,4.4053,,,222.5812,3.48,600,822.5812,,63186612.67,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.4053, 25/1/2016 12:34:58 AM, False, Not Annotated, False,,,,200,4.4053,,,222.7535,3.48,600,822.7535,,63284475.99,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.4053, 25/1/2016 12:34:59 AM, False, Not Annotated, False,,,,200,4.4053,,,183.185,3.48,600,783.185,,42798439.37,3.84,,,,,
D8CF2232, ERROR_P1_Ls,204.4008, 25/1/2016 12:35:00 AM, False, Not Annotated, False,,,,200,4.4008,,,150.7882,3.48,600,750.7882,,28998987.12,3.84,,,,,
