Server, Tagname,X_BAR, Timestamp, Questionable, Annotated, Substituted,,, LIT301,z
D8CF2232, ERROR_P1_Ls,799.0685, 26/1/2016 1:43:00 AM, False, Not Annotated, False,,,799.3544,0.2859
D8CF2232, ERROR_P1_Ls,799.0825, 26/1/2016 1:43:01 AM, False, Not Annotated, False,,,799.2742,0.1917
D8CF2232, ERROR_P1_Ls,799.1236, 26/1/2016 1:43:02 AM, False, Not Annotated, False,,,799.5947,0.4711
D8CF2232, ERROR_P1_Ls,799.1236, 26/1/2016 1:43:03 AM, False, Not Annotated, False,,,799.5546,0.431
D8CF2232, ERROR_P1_Ls,799.1646, 26/1/2016 1:43:04 AM, False, Not Annotated, False,,,799.9952,0.8306
D8CF2232, ERROR_P1_Ls,799.217, 26/1/2016 1:43:05 AM, False, Not Annotated, False,,,800.0753,0.8583
D8CF2232, ERROR_P1_Ls,799.342, 26/1/2016 1:43:06 AM, False, Not Annotated, False,,,799.6748,0.3328
D8CF2232, ERROR_P1_Ls,799.3928, 26/1/2016 1:43:07 AM, False, Not Annotated, False,,,799.9551,0.5623
D8CF2232, ERROR_P1_Ls,799.4462, 26/1/2016 1:43:08 AM, False, Not Annotated, False,,,799.9151,0.4689
D8CF2232, ERROR_P1_Ls,799.4794, 26/1/2016 1:43:09 AM, False, Not Annotated, False,,,799.7549,0.2755
D8CF2232, ERROR_P1_Ls,799.5246, 26/1/2016 1:43:10 AM, False, Not Annotated, False,,,800.2756,0.751
D8CF2232, ERROR_P1_Ls,799.6036, 26/1/2016 1:43:11 AM, False, Not Annotated, False,,,800.2756,0.672
D8CF2232, ERROR_P1_Ls,799.6675, 26/1/2016 1:43:12 AM, False, Not Annotated, False,,,799.9151,0.2476
D8CF2232, ERROR_P1_Ls,799.653, 26/1/2016 1:43:13 AM, False, Not Annotated, False,,,799.5546,0.0984
D8CF2232, ERROR_P1_Ls,799.653, 26/1/2016 1:43:14 AM, False, Not Annotated, False,,,799.6748,0.0218
D8CF2232, ERROR_P1_Ls,799.653, 26/1/2016 1:43:15 AM, False, Not Annotated, False,,,799.6748,0.0218
D8CF2232, ERROR_P1_Ls,799.6551, 26/1/2016 1:43:16 AM, False, Not Annotated, False,,,799.6748,0.0197
D8CF2232, ERROR_P1_Ls,799.6494, 26/1/2016 1:43:17 AM, False, Not Annotated, False,,,799.3544,0.295
D8CF2232, ERROR_P1_Ls,799.6365, 26/1/2016 1:43:18 AM, False, Not Annotated, False,,,799.5146,0.1219
D8CF2232, ERROR_P1_Ls,799.6326, 26/1/2016 1:43:19 AM, False, Not Annotated, False,,,799.1541,0.4785
D8CF2232, ERROR_P1_Ls,799.6213, 26/1/2016 1:43:20 AM, False, Not Annotated, False,,,799.114,0.5073
D8CF2232, ERROR_P1_Ls,799.5693, 26/1/2016 1:43:21 AM, False, Not Annotated, False,,,799.1541,0.4152
D8CF2232, ERROR_P1_Ls,799.5259, 26/1/2016 1:43:22 AM, False, Not Annotated, False,,,799.4745,0.0514
D8CF2232, ERROR_P1_Ls,799.4944, 26/1/2016 1:43:23 AM, False, Not Annotated, False,,,799.3544,0.14
D8CF2232, ERROR_P1_Ls,799.4462, 26/1/2016 1:43:24 AM, False, Not Annotated, False,,,798.9538,0.4924
D8CF2232, ERROR_P1_Ls,799.4462, 26/1/2016 1:43:25 AM, False, Not Annotated, False,,,799.2742,0.172
D8CF2232, ERROR_P1_Ls,799.378, 26/1/2016 1:43:26 AM, False, Not Annotated, False,,,799.3143,0.0637
D8CF2232, ERROR_P1_Ls,799.3491, 26/1/2016 1:43:27 AM, False, Not Annotated, False,,,799.1942,0.1549
D8CF2232, ERROR_P1_Ls,799.3344, 26/1/2016 1:43:28 AM, False, Not Annotated, False,,,798.9138,0.4206
D8CF2232, ERROR_P1_Ls,799.2943, 26/1/2016 1:43:29 AM, False, Not Annotated, False,,,798.9538,0.3405
D8CF2232, ERROR_P1_Ls,799.2543, 26/1/2016 1:43:30 AM, False, Not Annotated, False,,,799.1541,0.1002
D8CF2232, ERROR_P1_Ls,799.2448, 26/1/2016 1:43:31 AM, False, Not Annotated, False,,,799.1541,0.0907
D8CF2232, ERROR_P1_Ls,799.066, 26/1/2016 1:43:32 AM, False, Not Annotated, False,,,799.1541,0.0881
D8CF2232, ERROR_P1_Ls,799.0901, 26/1/2016 1:43:33 AM, False, Not Annotated, False,,,799.074,0.0161
D8CF2232, ERROR_P1_Ls,799.0847, 26/1/2016 1:43:34 AM, False, Not Annotated, False,,,799.114,0.0293
D8CF2232, ERROR_P1_Ls,799.0922, 26/1/2016 1:43:35 AM, False, Not Annotated, False,,,799.074,0.0182
D8CF2232, ERROR_P1_Ls,799.0884, 26/1/2016 1:43:36 AM, False, Not Annotated, False,,,799.2742,0.1858
D8CF2232, ERROR_P1_Ls,799.1221, 26/1/2016 1:43:37 AM, False, Not Annotated, False,,,799.3143,0.1922
D8CF2232, ERROR_P1_Ls,799.153, 26/1/2016 1:43:38 AM, False, Not Annotated, False,,,799.3143,0.1613
D8CF2232, ERROR_P1_Ls,799.1765, 26/1/2016 1:43:39 AM, False, Not Annotated, False,,,799.114,0.0625
D8CF2232, ERROR_P1_Ls,799.1411, 26/1/2016 1:43:40 AM, False, Not Annotated, False,,,799.3544,0.2133
D8CF2232, ERROR_P1_Ls,799.145, 26/1/2016 1:43:41 AM, False, Not Annotated, False,,,799.3544,0.2094
D8CF2232, ERROR_P1_Ls,799.2156, 26/1/2016 1:43:42 AM, False, Not Annotated, False,,,799.3544,0.1388
D8CF2232, ERROR_P1_Ls,799.3004, 26/1/2016 1:43:43 AM, False, Not Annotated, False,,,799.5947,0.2943
D8CF2232, ERROR_P1_Ls,799.382, 26/1/2016 1:43:44 AM, False, Not Annotated, False,,,798.9939,0.3881
D8CF2232, ERROR_P1_Ls,799.35, 26/1/2016 1:43:45 AM, False, Not Annotated, False,,,798.9939,0.3561
D8CF2232, ERROR_P1_Ls,799.261, 26/1/2016 1:43:46 AM, False, Not Annotated, False,,,799.1942,0.0668
D8CF2232, ERROR_P1_Ls,799.2402, 26/1/2016 1:43:47 AM, False, Not Annotated, False,,,799.114,0.1262
D8CF2232, ERROR_P1_Ls,799.2997, 26/1/2016 1:43:48 AM, False, Not Annotated, False,,,798.9939,0.3058
D8CF2232, ERROR_P1_Ls,799.2593, 26/1/2016 1:43:49 AM, False, Not Annotated, False,,,798.9939,0.2654
D8CF2232, ERROR_P1_Ls,799.2688, 26/1/2016 1:43:50 AM, False, Not Annotated, False,,,798.7135,0.5553
D8CF2232, ERROR_P1_Ls,799.2634, 26/1/2016 1:43:51 AM, False, Not Annotated, False,,,798.6735,0.5899
D8CF2232, ERROR_P1_Ls,799.1729, 26/1/2016 1:43:52 AM, False, Not Annotated, False,,,798.7135,0.4594
D8CF2232, ERROR_P1_Ls,799.1729, 26/1/2016 1:43:53 AM, False, Not Annotated, False,,,798.7135,0.4594
D8CF2232, ERROR_P1_Ls,799.1294, 26/1/2016 1:43:54 AM, False, Not Annotated, False,,,798.5933,0.5361
D8CF2232, ERROR_P1_Ls,799.1106, 26/1/2016 1:43:55 AM, False, Not Annotated, False,,,798.9939,0.1167
D8CF2232, ERROR_P1_Ls,799.222, 26/1/2016 1:43:56 AM, False, Not Annotated, False,,,798.7936,0.4284
D8CF2232, ERROR_P1_Ls,799.2309, 26/1/2016 1:43:57 AM, False, Not Annotated, False,,,798.7135,0.5174
D8CF2232, ERROR_P1_Ls,799.2019, 26/1/2016 1:43:58 AM, False, Not Annotated, False,,,798.6735,0.5284
D8CF2232, ERROR_P1_Ls,799.3011, 26/1/2016 1:43:59 AM, False, Not Annotated, False,,,798.9538,0.3473
D8CF2232, ERROR_P1_Ls,799.2887, 26/1/2016 1:44:00 AM, False, Not Annotated, False,,,798.7936,0.4951
D8CF2232, ERROR_P1_Ls,799.292, 26/1/2016 1:44:01 AM, False, Not Annotated, False,,,798.7535,0.5385
D8CF2232, ERROR_P1_Ls,799.2951, 26/1/2016 1:44:02 AM, False, Not Annotated, False,,,798.5533,0.7418
D8CF2232, ERROR_P1_Ls,799.2742, 26/1/2016 1:44:03 AM, False, Not Annotated, False,,,798.7535,0.5207
D8CF2232, ERROR_P1_Ls,799.2119, 26/1/2016 1:44:04 AM, False, Not Annotated, False,,,798.9138,0.2981
D8CF2232, ERROR_P1_Ls,799.2869, 26/1/2016 1:44:05 AM, False, Not Annotated, False,,,798.9138,0.3731
D8CF2232, ERROR_P1_Ls,799.3494, 26/1/2016 1:44:06 AM, False, Not Annotated, False,,,798.7135,0.6359
D8CF2232, ERROR_P1_Ls,799.3445, 26/1/2016 1:44:07 AM, False, Not Annotated, False,,,799.074,0.2705
D8CF2232, ERROR_P1_Ls,799.4001, 26/1/2016 1:44:08 AM, False, Not Annotated, False,,,798.8737,0.5264
D8CF2232, ERROR_P1_Ls,799.4001, 26/1/2016 1:44:09 AM, False, Not Annotated, False,,,798.8737,0.5264
D8CF2232, ERROR_P1_Ls,799.4984, 26/1/2016 1:44:10 AM, False, Not Annotated, False,,,799.074,0.4244
D8CF2232, ERROR_P1_Ls,799.5914, 26/1/2016 1:44:11 AM, False, Not Annotated, False,,,799.3143,0.2771
D8CF2232, ERROR_P1_Ls,799.6567, 26/1/2016 1:44:12 AM, False, Not Annotated, False,,,799.7148,0.0581
D8CF2232, ERROR_P1_Ls,799.7977, 26/1/2016 1:44:13 AM, False, Not Annotated, False,,,799.5546,0.2431
D8CF2232, ERROR_P1_Ls,799.885, 26/1/2016 1:44:14 AM, False, Not Annotated, False,,,799.9551,0.0701
D8CF2232, ERROR_P1_Ls,799.9821, 26/1/2016 1:44:15 AM, False, Not Annotated, False,,,799.5546,0.4275
D8CF2232, ERROR_P1_Ls,800.086, 26/1/2016 1:44:16 AM, False, Not Annotated, False,,,799.7148,0.3712
D8CF2232, ERROR_P1_Ls,800.0721, 26/1/2016 1:44:17 AM, False, Not Annotated, False,,,799.9551,0.117
D8CF2232, ERROR_P1_Ls,800.0723, 26/1/2016 1:44:18 AM, False, Not Annotated, False,,,799.6748,0.3975
D8CF2232, ERROR_P1_Ls,800.1598, 26/1/2016 1:44:19 AM, False, Not Annotated, False,,,799.5947,0.5651
D8CF2232, ERROR_P1_Ls,800.1064, 26/1/2016 1:44:20 AM, False, Not Annotated, False,,,799.6748,0.4316
D8CF2232, ERROR_P1_Ls,800.0455, 26/1/2016 1:44:21 AM, False, Not Annotated, False,,,799.5947,0.4508
D8CF2232, ERROR_P1_Ls,800.0455, 26/1/2016 1:44:22 AM, False, Not Annotated, False,,,799.3544,0.6911
D8CF2232, ERROR_P1_Ls,800.0652, 26/1/2016 1:44:23 AM, False, Not Annotated, False,,,799.5146,0.5506
D8CF2232, ERROR_P1_Ls,800.0008, 26/1/2016 1:44:24 AM, False, Not Annotated, False,,,799.2742,0.7266
D8CF2232, ERROR_P1_Ls,799.9639, 26/1/2016 1:44:25 AM, False, Not Annotated, False,,,799.114,0.8499
D8CF2232, ERROR_P1_Ls,799.6989, 26/1/2016 1:44:26 AM, False, Not Annotated, False,,,799.2742,0.4247
D8CF2232, ERROR_P1_Ls,799.6175, 26/1/2016 1:44:27 AM, False, Not Annotated, False,,,799.1541,0.4634
D8CF2232, ERROR_P1_Ls,799.6229, 26/1/2016 1:44:28 AM, False, Not Annotated, False,,,798.9939,0.629
D8CF2232, ERROR_P1_Ls,799.5125, 26/1/2016 1:44:29 AM, False, Not Annotated, False,,,798.9138,0.5987
D8CF2232, ERROR_P1_Ls,799.4172, 26/1/2016 1:44:30 AM, False, Not Annotated, False,,,798.9939,0.4233
D8CF2232, ERROR_P1_Ls,799.3835, 26/1/2016 1:44:31 AM, False, Not Annotated, False,,,798.7535,0.63
D8CF2232, ERROR_P1_Ls,799.3356, 26/1/2016 1:44:32 AM, False, Not Annotated, False,,,798.6735,0.6621
D8CF2232, ERROR_P1_Ls,799.2998, 26/1/2016 1:44:33 AM, False, Not Annotated, False,,,798.8737,0.4261
D8CF2232, ERROR_P1_Ls,799.2845, 26/1/2016 1:44:34 AM, False, Not Annotated, False,,,798.9939,0.2906
D8CF2232, ERROR_P1_Ls,799.3854, 26/1/2016 1:44:35 AM, False, Not Annotated, False,,,799.1942,0.1912
D8CF2232, ERROR_P1_Ls,799.4822, 26/1/2016 1:44:36 AM, False, Not Annotated, False,,,799.3143,0.1679
D8CF2232, ERROR_P1_Ls,799.5634, 26/1/2016 1:44:37 AM, False, Not Annotated, False,,,799.074,0.4894
D8CF2232, ERROR_P1_Ls,799.6207, 26/1/2016 1:44:38 AM, False, Not Annotated, False,,,799.1541,0.4666
D8CF2232, ERROR_P1_Ls,799.6581, 26/1/2016 1:44:39 AM, False, Not Annotated, False,,,799.5947,0.0634
D8CF2232, ERROR_P1_Ls,799.7795, 26/1/2016 1:44:40 AM, False, Not Annotated, False,,,799.7148,0.0647
D8CF2232, ERROR_P1_Ls,799.9969, 26/1/2016 1:44:41 AM, False, Not Annotated, False,,,799.9551,0.0418
D8CF2232, ERROR_P1_Ls,800.1385, 26/1/2016 1:44:42 AM, False, Not Annotated, False,,,800.1955,0.057
D8CF2232, ERROR_P1_Ls,800.2964, 26/1/2016 1:44:43 AM, False, Not Annotated, False,,,800.1154,0.181
D8CF2232, ERROR_P1_Ls,800.4792, 26/1/2016 1:44:44 AM, False, Not Annotated, False,,,799.7949,0.6843
D8CF2232, ERROR_P1_Ls,800.5013, 26/1/2016 1:44:45 AM, False, Not Annotated, False,,,800.2756,0.2257
D8CF2232, ERROR_P1_Ls,800.5169, 26/1/2016 1:44:46 AM, False, Not Annotated, False,,,800.1154,0.4015
D8CF2232, ERROR_P1_Ls,800.5884, 26/1/2016 1:44:47 AM, False, Not Annotated, False,,,800.4758,0.1126
D8CF2232, ERROR_P1_Ls,800.6973, 26/1/2016 1:44:48 AM, False, Not Annotated, False,,,800.3156,0.3817
D8CF2232, ERROR_P1_Ls,800.6298, 26/1/2016 1:44:49 AM, False, Not Annotated, False,,,799.8751,0.7547
D8CF2232, ERROR_P1_Ls,800.6536, 26/1/2016 1:44:50 AM, False, Not Annotated, False,,,799.9952,0.6584
D8CF2232, ERROR_P1_Ls,800.5872, 26/1/2016 1:44:51 AM, False, Not Annotated, False,,,799.9151,0.6721
D8CF2232, ERROR_P1_Ls,800.4576, 26/1/2016 1:44:52 AM, False, Not Annotated, False,,,799.3544,1.1032
D8CF2232, ERROR_P1_Ls,800.3311, 26/1/2016 1:44:53 AM, False, Not Annotated, False,,,799.2742,1.0569
D8CF2232, ERROR_P1_Ls,800.2183, 26/1/2016 1:44:54 AM, False, Not Annotated, False,,,799.3944,0.8239
D8CF2232, ERROR_P1_Ls,800.1377, 26/1/2016 1:44:55 AM, False, Not Annotated, False,,,799.2742,0.8635
D8CF2232, ERROR_P1_Ls,800.0449, 26/1/2016 1:44:56 AM, False, Not Annotated, False,,,798.9939,1.051
D8CF2232, ERROR_P1_Ls,799.8962, 26/1/2016 1:44:57 AM, False, Not Annotated, False,,,798.9138,0.9824
D8CF2232, ERROR_P1_Ls,799.7663, 26/1/2016 1:44:58 AM, False, Not Annotated, False,,,799.114,0.6523
D8CF2232, ERROR_P1_Ls,799.7343, 26/1/2016 1:44:59 AM, False, Not Annotated, False,,,799.5146,0.2197
D8CF2232, ERROR_P1_Ls,799.8338, 26/1/2016 1:45:00 AM, False, Not Annotated, False,,,799.9151,0.0813
D8CF2232, ERROR_P1_Ls,800.0234, 26/1/2016 1:45:01 AM, False, Not Annotated, False,,,799.8751,0.1483
D8CF2232, ERROR_P1_Ls,800.0981, 26/1/2016 1:45:02 AM, False, Not Annotated, False,,,799.9551,0.143
D8CF2232, ERROR_P1_Ls,800.2227, 26/1/2016 1:45:03 AM, False, Not Annotated, False,,,800.3156,0.0929
D8CF2232, ERROR_P1_Ls,800.3814, 26/1/2016 1:45:04 AM, False, Not Annotated, False,,,800.1555,0.2259
D8CF2232, ERROR_P1_Ls,800.5167, 26/1/2016 1:45:05 AM, False, Not Annotated, False,,,800.2756,0.2411
D8CF2232, ERROR_P1_Ls,800.6127, 26/1/2016 1:45:06 AM, False, Not Annotated, False,,,800.3557,0.257
D8CF2232, ERROR_P1_Ls,800.691, 26/1/2016 1:45:07 AM, False, Not Annotated, False,,,800.4758,0.2152
D8CF2232, ERROR_P1_Ls,800.8174, 26/1/2016 1:45:08 AM, False, Not Annotated, False,,,800.7963,0.0211
D8CF2232, ERROR_P1_Ls,800.9164, 26/1/2016 1:45:09 AM, False, Not Annotated, False,,,800.9164,0
D8CF2232, ERROR_P1_Ls,801.1042, 26/1/2016 1:45:10 AM, False, Not Annotated, False,,,800.9164,0.1878
D8CF2232, ERROR_P1_Ls,801.2838, 26/1/2016 1:45:11 AM, False, Not Annotated, False,,,801.3571,0.0733
D8CF2232, ERROR_P1_Ls,801.4091, 26/1/2016 1:45:12 AM, False, Not Annotated, False,,,801.1968,0.2123
D8CF2232, ERROR_P1_Ls,801.6158, 26/1/2016 1:45:13 AM, False, Not Annotated, False,,,801.7976,0.1818
D8CF2232, ERROR_P1_Ls,801.8086, 26/1/2016 1:45:14 AM, False, Not Annotated, False,,,802.5587,0.7501
D8CF2232, ERROR_P1_Ls,802.1106, 26/1/2016 1:45:15 AM, False, Not Annotated, False,,,802.4786,0.368
D8CF2232, ERROR_P1_Ls,802.4537, 26/1/2016 1:45:16 AM, False, Not Annotated, False,,,802.7189,0.2652
D8CF2232, ERROR_P1_Ls,802.7543, 26/1/2016 1:45:17 AM, False, Not Annotated, False,,,802.9993,0.245
D8CF2232, ERROR_P1_Ls,802.9658, 26/1/2016 1:45:18 AM, False, Not Annotated, False,,,802.8791,0.0867
D8CF2232, ERROR_P1_Ls,803.079, 26/1/2016 1:45:19 AM, False, Not Annotated, False,,,803.1194,0.0404
D8CF2232, ERROR_P1_Ls,803.2665, 26/1/2016 1:45:20 AM, False, Not Annotated, False,,,803.0793,0.1872
D8CF2232, ERROR_P1_Ls,803.2665, 26/1/2016 1:45:21 AM, False, Not Annotated, False,,,803.0793,0.1872
D8CF2232, ERROR_P1_Ls,803.4459, 26/1/2016 1:45:22 AM, False, Not Annotated, False,,,803.6,0.1541
D8CF2232, ERROR_P1_Ls,803.5732, 26/1/2016 1:45:23 AM, False, Not Annotated, False,,,803.7202,0.147
