Server, Tagname,x_bar, Timestamp, Questionable, Annotated, Substituted,,,LIT 301,Z,ABS(Z),,,,,,,,,
D8CF2232, ERROR_P1_Ls,817.6232, 21/1/2016 8:10:29 PM, False, Not Annotated, False,,,816.4173,-1.2059,1.2059,0.934658993,,,,,,,,
D8CF2232, ERROR_P1_Ls,817.1542, 21/1/2016 8:10:30 PM, False, Not Annotated, False,,,816.1769,-0.9773,0.9773,0.613884116,,,,,,,,
D8CF2232, ERROR_P1_Ls,816.5134, 21/1/2016 8:10:31 PM, False, Not Annotated, False,,,815.6563,-0.8571,0.8571,0.47216478,,,,,,,,
D8CF2232, ERROR_P1_Ls,816.2733, 21/1/2016 8:10:32 PM, False, Not Annotated, False,,,815.416,-0.8573,0.8573,0.47238516,,,,,,,,
D8CF2232, ERROR_P1_Ls,816.1531, 21/1/2016 8:10:33 PM, False, Not Annotated, False,,,814.6549,-1.4982,1.4982,1.442680574,,,,,,,,
D8CF2232, ERROR_P1_Ls,815.5123, 21/1/2016 8:10:34 PM, False, Not Annotated, False,,,814.4547,-1.0576,1.0576,0.718908275,,,,,,,,
D8CF2232, ERROR_P1_Ls,815.3118, 21/1/2016 8:10:35 PM, False, Not Annotated, False,,,813.7737,-1.5381,1.5381,1.52054663,,,,,,,,
D8CF2232, ERROR_P1_Ls,815.0716, 21/1/2016 8:10:36 PM, False, Not Annotated, False,,,813.6135,-1.4581,1.4581,1.3664861,,,,,,,,
D8CF2232, ERROR_P1_Ls,814.5496, 21/1/2016 8:10:37 PM, False, Not Annotated, False,,,812.7724,-1.7772,1.7772,2.030033514,,,,,,,,
D8CF2232, ERROR_P1_Ls,814.2307, 21/1/2016 8:10:38 PM, False, Not Annotated, False,,,812.6522,-1.5785,1.5785,1.601473553,,,,,,,,
D8CF2232, ERROR_P1_Ls,813.751, 21/1/2016 8:10:39 PM, False, Not Annotated, False,,,811.8111,-1.9399,1.9399,2.418740545,,,,,,,,
D8CF2232, ERROR_P1_Ls,813.4283, 21/1/2016 8:10:40 PM, False, Not Annotated, False,,,811.3705,-2.0578,2.0578,2.721679138,,,,,,,,
D8CF2232, ERROR_P1_Ls,812.5093, 21/1/2016 8:10:41 PM, False, Not Annotated, False,,,810.97,-1.5393,1.5393,1.522920165,,,,,,,,
D8CF2232, ERROR_P1_Ls,812.5092, 21/1/2016 8:10:42 PM, False, Not Annotated, False,,,810.249,-2.2602,2.2602,3.283404127,,,,,,,,
D8CF2232, ERROR_P1_Ls,811.7083, 21/1/2016 8:10:43 PM, False, Not Annotated, False,,,810.2089,-1.4994,1.4994,1.444992562,,,,,,,,
D8CF2232, ERROR_P1_Ls,811.5462, 21/1/2016 8:10:44 PM, False, Not Annotated, False,,,809.6482,-1.898,1.898,2.31538393,,,,,,,,
D8CF2232, ERROR_P1_Ls,810.7068, 21/1/2016 8:10:45 PM, False, Not Annotated, False,,,809.3278,-1.379,1.379,1.222247425,,,,,,,,
D8CF2232, ERROR_P1_Ls,810.264, 21/1/2016 8:10:46 PM, False, Not Annotated, False,,,808.8071,-1.4569,1.4569,1.36423782,,,,,,,,
D8CF2232, ERROR_P1_Ls,809.8628, 21/1/2016 8:10:47 PM, False, Not Annotated, False,,,808.3665,-1.4963,1.4963,1.439023713,,,,,,,,
D8CF2232, ERROR_P1_Ls,809.2221, 21/1/2016 8:10:48 PM, False, Not Annotated, False,,,807.6055,-1.6166,1.6166,1.679715568,,,,,,,,
D8CF2232, ERROR_P1_Ls,809.0795, 21/1/2016 8:10:49 PM, False, Not Annotated, False,,,807.1649,-1.9146,1.9146,2.356061962,,,,,,,,
D8CF2232, ERROR_P1_Ls,808.6221, 21/1/2016 8:10:50 PM, False, Not Annotated, False,,,806.6842,-1.9379,1.9379,2.413755765,,,,,,,,
D8CF2232, ERROR_P1_Ls,808.0222, 21/1/2016 8:10:51 PM, False, Not Annotated, False,,,806.2837,-1.7385,1.7385,1.942584811,,,,,,,,
D8CF2232, ERROR_P1_Ls,807.7015, 21/1/2016 8:10:52 PM, False, Not Annotated, False,,,805.803,-1.8985,1.8985,2.316603998,,,,,,,,
D8CF2232, ERROR_P1_Ls,807.5015, 21/1/2016 8:10:53 PM, False, Not Annotated, False,,,805.4826,-2.0189,2.0189,2.619752205,,,,,,,,
D8CF2232, ERROR_P1_Ls,806.5003, 21/1/2016 8:10:54 PM, False, Not Annotated, False,,,805.3624,-1.1379,1.1379,0.832221236,,,,,,,,
D8CF2232, ERROR_P1_Ls,806.0586, 21/1/2016 8:10:55 PM, False, Not Annotated, False,,,805.002,-1.0566,1.0566,0.717549409,,,,,,,,
D8CF2232, ERROR_P1_Ls,805.601, 21/1/2016 8:10:56 PM, False, Not Annotated, False,,,804.1207,-1.4803,1.4803,1.408413168,,,,,,,,
D8CF2232, ERROR_P1_Ls,805.1785, 21/1/2016 8:10:57 PM, False, Not Annotated, False,,,803.9205,-1.258,1.258,1.017166107,,,,,,,,
D8CF2232, ERROR_P1_Ls,804.6977, 21/1/2016 8:10:58 PM, False, Not Annotated, False,,,803.56,-1.1377,1.1377,0.831928715,,,,,,,,
D8CF2232, ERROR_P1_Ls,804.3934, 21/1/2016 8:10:59 PM, False, Not Annotated, False,,,803.2796,-1.1138,1.1138,0.797342706,,,,,,,,
D8CF2232, ERROR_P1_Ls,804.2235, 21/1/2016 8:11:00 PM, False, Not Annotated, False,,,802.9993,-1.2242,1.2242,0.963241863,,,,,,,,
D8CF2232, ERROR_P1_Ls,803.8966, 21/1/2016 8:11:01 PM, False, Not Annotated, False,,,802.7589,-1.1377,1.1377,0.831928715,,,,,,,,
D8CF2232, ERROR_P1_Ls,803.0323, 21/1/2016 8:11:02 PM, False, Not Annotated, False,,,801.9178,-1.1145,1.1145,0.798345247,,,,,,,,
D8CF2232, ERROR_P1_Ls,802.8026, 21/1/2016 8:11:03 PM, False, Not Annotated, False,,,801.3971,-1.4055,1.4055,1.269674211,,,,,,,,
D8CF2232, ERROR_P1_Ls,802.4939, 21/1/2016 8:11:04 PM, False, Not Annotated, False,,,800.9565,-1.5374,1.5374,1.519162922,,,,,,,,
D8CF2232, ERROR_P1_Ls,802.4139, 21/1/2016 8:11:05 PM, False, Not Annotated, False,,,800.0753,-2.3386,2.3386,3.515138888,,,,,,,,
D8CF2232, ERROR_P1_Ls,801.6529, 21/1/2016 8:11:06 PM, False, Not Annotated, False,,,799.7549,-1.898,1.898,2.31538393,,,,,,,,
D8CF2232, ERROR_P1_Ls,801.6528, 21/1/2016 8:11:07 PM, False, Not Annotated, False,,,799.3544,-2.2984,2.2984,3.395328701,,,,,,,,
D8CF2232, ERROR_P1_Ls,800.8118, 21/1/2016 8:11:08 PM, False, Not Annotated, False,,,799.1541,-1.6577,1.6577,1.766210546,,,,,,,,
D8CF2232, ERROR_P1_Ls,800.2911, 21/1/2016 8:11:09 PM, False, Not Annotated, False,,,799.1541,-1.137,1.137,0.830905298,,,,,,,,
D8CF2232, ERROR_P1_Ls,799.8488, 21/1/2016 8:11:10 PM, False, Not Annotated, False,,,798.7936,-1.0552,1.0552,0.715649156,,,,,,,,
D8CF2232, ERROR_P1_Ls,798.97, 21/1/2016 8:11:11 PM, False, Not Annotated, False,,,798.2729,-0.6971,0.6971,0.312335079,,,,,,,,
D8CF2232, ERROR_P1_Ls,798.6876, 21/1/2016 8:11:12 PM, False, Not Annotated, False,,,798.3129,-0.3747,0.3747,0.090239771,,,,,,,,
D8CF2232, ERROR_P1_Ls,798.5687, 21/1/2016 8:11:13 PM, False, Not Annotated, False,,,797.592,-0.9767,0.9767,0.613130576,,,,,,,,
D8CF2232, ERROR_P1_Ls,798.0474, 21/1/2016 8:11:14 PM, False, Not Annotated, False,,,796.9511,-1.0963,1.0963,0.772483882,,,,,,,,
D8CF2232, ERROR_P1_Ls,798.0474, 21/1/2016 8:11:15 PM, False, Not Annotated, False,,,796.6707,-1.3767,1.3767,1.218173712,,,,,,,,
D8CF2232, ERROR_P1_Ls,797.688, 21/1/2016 8:11:16 PM, False, Not Annotated, False,,,796.1901,-1.4979,1.4979,1.442102867,,,,,,,,
D8CF2232, ERROR_P1_Ls,797.1675, 21/1/2016 8:11:17 PM, False, Not Annotated, False,,,795.3089,-1.8586,1.8586,2.220252993,,,,,,,,
D8CF2232, ERROR_P1_Ls,797.2073, 21/1/2016 8:11:18 PM, False, Not Annotated, False,,,794.9484,-2.2589,2.2589,3.27962818,,,,,,,,
D8CF2232, ERROR_P1_Ls,796.4866, 21/1/2016 8:11:19 PM, False, Not Annotated, False,,,794.3076,-2.179,2.179,3.051722636,,,,,,,,
D8CF2232, ERROR_P1_Ls,795.8464, 21/1/2016 8:11:20 PM, False, Not Annotated, False,,,793.867,-1.9794,1.9794,2.518243551,,,,,,,,
D8CF2232, ERROR_P1_Ls,795.5663, 21/1/2016 8:11:21 PM, False, Not Annotated, False,,,793.7468,-1.8195,1.8195,2.127819176,,,,,,,,
D8CF2232, ERROR_P1_Ls,795.0858, 21/1/2016 8:11:22 PM, False, Not Annotated, False,,,792.9858,-2.1,2.1,2.83445253,,,,,,,,
D8CF2232, ERROR_P1_Ls,794.2047, 21/1/2016 8:11:23 PM, False, Not Annotated, False,,,792.2648,-1.9399,1.9399,2.418740545,,,,,,,,
D8CF2232, ERROR_P1_Ls,793.859, 21/1/2016 8:11:24 PM, False, Not Annotated, False,,,792.1046,-1.7544,1.7544,1.978280344,,,,,,,,
D8CF2232, ERROR_P1_Ls,793.3237, 21/1/2016 8:11:25 PM, False, Not Annotated, False,,,791.5839,-1.7398,1.7398,1.945491114,,,,,,,,
D8CF2232, ERROR_P1_Ls,793.0973, 21/1/2016 8:11:26 PM, False, Not Annotated, False,,,791.1833,-1.914,1.914,2.354585501,,,,,,,,
D8CF2232, ERROR_P1_Ls,793.0953, 21/1/2016 8:11:27 PM, False, Not Annotated, False,,,790.7428,-2.3525,2.3525,3.557049122,,,,,,,,
D8CF2232, ERROR_P1_Ls,792.524, 21/1/2016 8:11:28 PM, False, Not Annotated, False,,,790.903,-1.621,1.621,1.688871583,,,,,,,,
D8CF2232, ERROR_P1_Ls,792.1653, 21/1/2016 8:11:29 PM, False, Not Annotated, False,,,790.3022,-1.8631,1.8631,2.23101726,,,,,,,,
D8CF2232, ERROR_P1_Ls,792.015, 21/1/2016 8:11:30 PM, False, Not Annotated, False,,,790.2621,-1.7529,1.7529,1.974898958,,,,,,,,
D8CF2232, ERROR_P1_Ls,791.5886, 21/1/2016 8:11:31 PM, False, Not Annotated, False,,,790.0619,-1.5267,1.5267,1.498090361,,,,,,,,
D8CF2232, ERROR_P1_Ls,791.2509, 21/1/2016 8:11:32 PM, False, Not Annotated, False,,,789.8616,-1.3893,1.3893,1.240573986,,,,,,,,
D8CF2232, ERROR_P1_Ls,790.8459, 21/1/2016 8:11:33 PM, False, Not Annotated, False,,,789.7014,-1.1445,1.1445,0.841903263,,,,,,,,
D8CF2232, ERROR_P1_Ls,790.9932, 21/1/2016 8:11:34 PM, False, Not Annotated, False,,,789.5011,-1.4921,1.4921,1.430956591,,,,,,,,
D8CF2232, ERROR_P1_Ls,790.439, 21/1/2016 8:11:35 PM, False, Not Annotated, False,,,789.5411,-0.8979,0.8979,0.518187034,,,,,,,,
D8CF2232, ERROR_P1_Ls,790.3979, 21/1/2016 8:11:36 PM, False, Not Annotated, False,,,789.5812,-0.8167,0.8167,0.428702198,,,,,,,,
D8CF2232, ERROR_P1_Ls,790.4393, 21/1/2016 8:11:37 PM, False, Not Annotated, False,,,789.4611,-0.9782,0.9782,0.615015294,,,,,,,,
D8CF2232, ERROR_P1_Ls,790.0013, 21/1/2016 8:11:38 PM, False, Not Annotated, False,,,789.5011,-0.5002,0.5002,0.160811822,,,,,,,,
D8CF2232, ERROR_P1_Ls,789.8419, 21/1/2016 8:11:39 PM, False, Not Annotated, False,,,789.4611,-0.3808,0.3808,0.093201838,,,,,,,,
D8CF2232, ERROR_P1_Ls,789.6597, 21/1/2016 8:11:40 PM, False, Not Annotated, False,,,789.6613,0.0016,0.0016,1.65E-06,,,,,,,,
D8CF2232, ERROR_P1_Ls,789.683, 21/1/2016 8:11:41 PM, False, Not Annotated, False,,,789.4611,-0.2219,0.2219,0.031647922,,,,,,,,
D8CF2232, ERROR_P1_Ls,789.7245, 21/1/2016 8:11:42 PM, False, Not Annotated, False,,,789.4611,-0.2634,0.2634,0.044592533,,,,,,,,
D8CF2232, ERROR_P1_Ls,789.6039, 21/1/2016 8:11:43 PM, False, Not Annotated, False,,,789.7415,0.1376,0.1376,0.012169352,,,,,,,,
D8CF2232, ERROR_P1_Ls,789.6452, 21/1/2016 8:11:44 PM, False, Not Annotated, False,,,789.5812,-0.064,0.064,0.002632634,,,,,,,,
D8CF2232, ERROR_P1_Ls,789.606, 21/1/2016 8:11:45 PM, False, Not Annotated, False,,,789.9017,0.2957,0.2957,0.056199603,,,,,,,,
D8CF2232, ERROR_P1_Ls,789.8075, 21/1/2016 8:11:46 PM, False, Not Annotated, False,,,789.9017,0.0942,0.0942,0.005703381,,,,,,,,
D8CF2232, ERROR_P1_Ls,789.8057, 21/1/2016 8:11:47 PM, False, Not Annotated, False,,,790.0619,0.2562,0.2562,0.042187991,,,,,,,,
D8CF2232, ERROR_P1_Ls,789.6454, 21/1/2016 8:11:48 PM, False, Not Annotated, False,,,789.8616,0.2162,0.2162,0.030042909,,,,,,,,
D8CF2232, ERROR_P1_Ls,789.7988, 21/1/2016 8:11:49 PM, False, Not Annotated, False,,,790.182,0.3832,0.3832,0.094380353,,,,,,,,
D8CF2232, ERROR_P1_Ls,789.726, 21/1/2016 8:11:50 PM, False, Not Annotated, False,,,790.3422,0.6162,0.6162,0.244047288,,,,,,,,
D8CF2232, ERROR_P1_Ls,790.0459, 21/1/2016 8:11:51 PM, False, Not Annotated, False,,,790.1019,0.056,0.056,0.002015611,,,,,,,,
D8CF2232, ERROR_P1_Ls,790.0459, 21/1/2016 8:11:52 PM, False, Not Annotated, False,,,790.1019,0.056,0.056,0.002015611,,,,,,,,
D8CF2232, ERROR_P1_Ls,790.2061, 21/1/2016 8:11:53 PM, False, Not Annotated, False,,,790.3422,0.1361,0.1361,0.011905478,,,,,,,,
D8CF2232, ERROR_P1_Ls,790.0071, 21/1/2016 8:11:54 PM, False, Not Annotated, False,,,790.182,0.1749,0.1749,0.019661209,,,,,,,,
D8CF2232, ERROR_P1_Ls,790.0874, 21/1/2016 8:11:55 PM, False, Not Annotated, False,,,790.3022,0.2148,0.2148,0.029655084,,,,,,,,
D8CF2232, ERROR_P1_Ls,790.2476, 21/1/2016 8:11:56 PM, False, Not Annotated, False,,,790.3022,0.0546,0.0546,0.00191609,,,,,,,,
D8CF2232, ERROR_P1_Ls,790.3762, 21/1/2016 8:11:57 PM, False, Not Annotated, False,,,790.6627,0.2865,0.2865,0.052756971,,,,,,,,
D8CF2232, ERROR_P1_Ls,790.3284, 21/1/2016 8:11:58 PM, False, Not Annotated, False,,,790.9831,0.6547,0.6547,0.275495989,,,,,,,,
D8CF2232, ERROR_P1_Ls,790.4739, 21/1/2016 8:11:59 PM, False, Not Annotated, False,,,790.9831,0.5092,0.5092,0.166650795,,,,,,,,
D8CF2232, ERROR_P1_Ls,790.3864, 21/1/2016 8:12:00 PM, False, Not Annotated, False,,,791.3837,0.9973,0.9973,0.639266927,,,,,,,,
D8CF2232, ERROR_P1_Ls,790.3284, 21/1/2016 8:12:01 PM, False, Not Annotated, False,,,791.3035,0.9751,0.9751,0.611123397,,,,,,,,
D8CF2232, ERROR_P1_Ls,790.4504, 21/1/2016 8:12:02 PM, False, Not Annotated, False,,,791.5438,1.0934,1.0934,0.768402444,,,,,,,,
D8CF2232, ERROR_P1_Ls,790.8063, 21/1/2016 8:12:03 PM, False, Not Annotated, False,,,791.4637,0.6574,0.6574,0.27777298,,,,,,,,
D8CF2232, ERROR_P1_Ls,791.0861, 21/1/2016 8:12:04 PM, False, Not Annotated, False,,,791.7842,0.6981,0.6981,0.31323182,,,,,,,,
D8CF2232, ERROR_P1_Ls,791.0861, 21/1/2016 8:12:05 PM, False, Not Annotated, False,,,791.7842,0.6981,0.6981,0.31323182,,,,,,,,
D8CF2232, ERROR_P1_Ls,791.6145, 21/1/2016 8:12:06 PM, False, Not Annotated, False,,,791.7441,0.1296,0.1296,0.010795446,,,,,,,,
D8CF2232, ERROR_P1_Ls,791.4875, 21/1/2016 8:12:07 PM, False, Not Annotated, False,,,791.5438,0.0563,0.0563,0.002037264,,,,,,,,
D8CF2232, ERROR_P1_Ls,791.6891, 21/1/2016 8:12:08 PM, False, Not Annotated, False,,,791.5839,-0.1052,0.1052,0.007113152,,,,,,,,
D8CF2232, ERROR_P1_Ls,791.6124, 21/1/2016 8:12:09 PM, False, Not Annotated, False,,,791.9844,0.372,0.372,0.088943963,,,,,,,,
D8CF2232, ERROR_P1_Ls,791.8913, 21/1/2016 8:12:10 PM, False, Not Annotated, False,,,792.2648,0.3735,0.3735,0.0896627,,,,,,,,
D8CF2232, ERROR_P1_Ls,792.0929, 21/1/2016 8:12:11 PM, False, Not Annotated, False,,,792.3049,0.212,0.212,0.028886992,,,,,,,,
D8CF2232, ERROR_P1_Ls,791.6915, 21/1/2016 8:12:12 PM, False, Not Annotated, False,,,792.2648,0.5733,0.5733,0.211248913,,,,,,,,
D8CF2232, ERROR_P1_Ls,791.739, 21/1/2016 8:12:13 PM, False, Not Annotated, False,,,792.7855,1.0465,1.0465,0.703896918,,,,,,,,
D8CF2232, ERROR_P1_Ls,791.9297, 21/1/2016 8:12:14 PM, False, Not Annotated, False,,,792.7054,0.7757,0.7757,0.386739188,,,,,,,,
D8CF2232, ERROR_P1_Ls,792.0095, 21/1/2016 8:12:15 PM, False, Not Annotated, False,,,792.9057,0.8962,0.8962,0.516226717,,,,,,,,
D8CF2232, ERROR_P1_Ls,792.4045, 21/1/2016 8:12:16 PM, False, Not Annotated, False,,,792.6653,0.2608,0.2608,0.043716539,,,,,,,,
D8CF2232, ERROR_P1_Ls,792.4487, 21/1/2016 8:12:17 PM, False, Not Annotated, False,,,792.6653,0.2166,0.2166,0.030154179,,,,,,,,
D8CF2232, ERROR_P1_Ls,792.4089, 21/1/2016 8:12:18 PM, False, Not Annotated, False,,,792.7054,0.2965,0.2965,0.056504104,,,,,,,,
D8CF2232, ERROR_P1_Ls,792.9297, 21/1/2016 8:12:19 PM, False, Not Annotated, False,,,792.3449,-0.5848,0.5848,0.219808927,,,,,,,,
D8CF2232, ERROR_P1_Ls,792.8511, 21/1/2016 8:12:20 PM, False, Not Annotated, False,,,792.5452,-0.3059,0.3059,0.060143618,,,,,,,,
D8CF2232, ERROR_P1_Ls,793.0518, 21/1/2016 8:12:21 PM, False, Not Annotated, False,,,792.5853,-0.4665,0.4665,0.139873002,,,,,,,,
D8CF2232, ERROR_P1_Ls,792.8112, 21/1/2016 8:12:22 PM, False, Not Annotated, False,,,792.6653,-0.1459,0.1459,0.013681735,,,,,,,,
D8CF2232, ERROR_P1_Ls,792.8697, 21/1/2016 8:12:23 PM, False, Not Annotated, False,,,792.7455,-0.1242,0.1242,0.009914568,,,,,,,,
D8CF2232, ERROR_P1_Ls,792.6916, 21/1/2016 8:12:24 PM, False, Not Annotated, False,,,792.9858,0.2942,0.2942,0.055630881,,,,,,,,
D8CF2232, ERROR_P1_Ls,792.6916, 21/1/2016 8:12:25 PM, False, Not Annotated, False,,,793.2662,0.5746,0.5746,0.212208044,,,,,,,,
D8CF2232, ERROR_P1_Ls,792.6921, 21/1/2016 8:12:26 PM, False, Not Annotated, False,,,793.3864,0.6943,0.6943,0.309831043,,,,,,,,
D8CF2232, ERROR_P1_Ls,792.7322, 21/1/2016 8:12:27 PM, False, Not Annotated, False,,,793.7468,1.0146,1.0146,0.661637809,,,,,,,,
D8CF2232, ERROR_P1_Ls,792.8113, 21/1/2016 8:12:28 PM, False, Not Annotated, False,,,794.1473,1.336,1.336,1.147211561,,,,,,,,
D8CF2232, ERROR_P1_Ls,792.8917, 21/1/2016 8:12:29 PM, False, Not Annotated, False,,,794.0673,1.1756,1.1756,0.888279733,,,,,,,,
D8CF2232, ERROR_P1_Ls,793.1315, 21/1/2016 8:12:30 PM, False, Not Annotated, False,,,794.2675,1.136,1.136,0.829444366,,,,,,,,
D8CF2232, ERROR_P1_Ls,793.3632, 21/1/2016 8:12:31 PM, False, Not Annotated, False,,,794.3877,1.0245,1.0245,0.674612717,,,,,,,,
D8CF2232, ERROR_P1_Ls,793.6357, 21/1/2016 8:12:32 PM, False, Not Annotated, False,,,794.1073,0.4716,0.4716,0.142948036,,,,,,,,
D8CF2232, ERROR_P1_Ls,793.8897, 21/1/2016 8:12:33 PM, False, Not Annotated, False,,,794.3076,0.4179,0.4179,0.112247155,,,,,,,,
D8CF2232, ERROR_P1_Ls,794.2892, 21/1/2016 8:12:34 PM, False, Not Annotated, False,,,794.7882,0.499,0.499,0.16004116,,,,,,,,
D8CF2232, ERROR_P1_Ls,794.2094, 21/1/2016 8:12:35 PM, False, Not Annotated, False,,,794.7081,0.4987,0.4987,0.159848783,,,,,,,,
D8CF2232, ERROR_P1_Ls,794.4221, 21/1/2016 8:12:36 PM, False, Not Annotated, False,,,794.7081,0.286,0.286,0.052572988,,,,,,,,
D8CF2232, ERROR_P1_Ls,794.6102, 21/1/2016 8:12:37 PM, False, Not Annotated, False,,,794.3076,-0.3026,0.3026,0.058852978,,,,,,,,
D8CF2232, ERROR_P1_Ls,794.4893, 21/1/2016 8:12:38 PM, False, Not Annotated, False,,,794.7482,0.2589,0.2589,0.043081885,,,,,,,,
D8CF2232, ERROR_P1_Ls,794.5286, 21/1/2016 8:12:39 PM, False, Not Annotated, False,,,794.9084,0.3798,0.3798,0.092712975,,,,,,,,
D8CF2232, ERROR_P1_Ls,794.7297, 21/1/2016 8:12:40 PM, False, Not Annotated, False,,,794.9084,0.1787,0.1787,0.020524836,,,,,,,,
D8CF2232, ERROR_P1_Ls,794.8505, 21/1/2016 8:12:41 PM, False, Not Annotated, False,,,794.9885,0.138,0.138,0.012240207,,,,,,,,
D8CF2232, ERROR_P1_Ls,794.8505, 21/1/2016 8:12:42 PM, False, Not Annotated, False,,,795.1086,0.2581,0.2581,0.042816051,,,,,,,,
D8CF2232, ERROR_P1_Ls,794.4498, 21/1/2016 8:12:43 PM, False, Not Annotated, False,,,795.5893,1.1395,1.1395,0.834563252,,,,,,,,
D8CF2232, ERROR_P1_Ls,794.8907, 21/1/2016 8:12:44 PM, False, Not Annotated, False,,,795.389,0.4983,0.4983,0.159592461,,,,,,,,
D8CF2232, ERROR_P1_Ls,795.0516, 21/1/2016 8:12:45 PM, False, Not Annotated, False,,,795.4691,0.4175,0.4175,0.112032379,,,,,,,,
D8CF2232, ERROR_P1_Ls,795.0529, 21/1/2016 8:12:46 PM, False, Not Annotated, False,,,795.7095,0.6566,0.6566,0.277097339,,,,,,,,
D8CF2232, ERROR_P1_Ls,795.1351, 21/1/2016 8:12:47 PM, False, Not Annotated, False,,,795.4691,0.334,0.334,0.071700723,,,,,,,,
D8CF2232, ERROR_P1_Ls,795.2548, 21/1/2016 8:12:48 PM, False, Not Annotated, False,,,795.8697,0.6149,0.6149,0.243018639,,,,,,,,
D8CF2232, ERROR_P1_Ls,795.7358, 21/1/2016 8:12:49 PM, False, Not Annotated, False,,,795.9498,0.214,0.214,0.0294346,,,,,,,,
D8CF2232, ERROR_P1_Ls,795.4956, 21/1/2016 8:12:50 PM, False, Not Annotated, False,,,795.7896,0.294,0.294,0.05555527,,,,,,,,
D8CF2232, ERROR_P1_Ls,795.5915, 21/1/2016 8:12:51 PM, False, Not Annotated, False,,,796.4705,0.879,0.879,0.496601868,,,,,,,,
D8CF2232, ERROR_P1_Ls,795.8622, 21/1/2016 8:12:52 PM, False, Not Annotated, False,,,796.5105,0.6483,0.6483,0.27013611,,,,,,,,
D8CF2232, ERROR_P1_Ls,795.6592, 21/1/2016 8:12:53 PM, False, Not Annotated, False,,,796.3904,0.7312,0.7312,0.343639409,,,,,,,,
D8CF2232, ERROR_P1_Ls,796.0131, 21/1/2016 8:12:54 PM, False, Not Annotated, False,,,796.7909,0.7778,0.7778,0.388836008,,,,,,,,
D8CF2232, ERROR_P1_Ls,796.0941, 21/1/2016 8:12:55 PM, False, Not Annotated, False,,,796.4705,0.3764,0.3764,0.091060458,,,,,,,,
D8CF2232, ERROR_P1_Ls,795.9338, 21/1/2016 8:12:56 PM, False, Not Annotated, False,,,796.3503,0.4165,0.4165,0.11149634,,,,,,,,
D8CF2232, ERROR_P1_Ls,796.6146, 21/1/2016 8:12:57 PM, False, Not Annotated, False,,,795.9898,-0.6248,0.6248,0.250906921,,,,,,,,
D8CF2232, ERROR_P1_Ls,796.6552, 21/1/2016 8:12:58 PM, False, Not Annotated, False,,,795.7896,-0.8656,0.8656,0.481576287,,,,,,,,
D8CF2232, ERROR_P1_Ls,796.5366, 21/1/2016 8:12:59 PM, False, Not Annotated, False,,,795.7495,-0.7871,0.7871,0.398190068,,,,,,,,
D8CF2232, ERROR_P1_Ls,796.9369, 21/1/2016 8:13:00 PM, False, Not Annotated, False,,,795.2689,-1.668,1.668,1.788227178,,,,,,,,
D8CF2232, ERROR_P1_Ls,796.6166, 21/1/2016 8:13:01 PM, False, Not Annotated, False,,,795.2689,-1.3477,1.3477,1.167392921,,,,,,,,
D8CF2232, ERROR_P1_Ls,796.4963, 21/1/2016 8:13:02 PM, False, Not Annotated, False,,,795.3089,-1.1874,1.1874,0.906201314,,,,,,,,
D8CF2232, ERROR_P1_Ls,796.3371, 21/1/2016 8:13:03 PM, False, Not Annotated, False,,,795.3089,-1.0282,1.0282,0.679494268,,,,,,,,
D8CF2232, ERROR_P1_Ls,795.9367, 21/1/2016 8:13:04 PM, False, Not Annotated, False,,,795.1487,-0.788,0.788,0.3991012,,,,,,,,
D8CF2232, ERROR_P1_Ls,795.6568, 21/1/2016 8:13:05 PM, False, Not Annotated, False,,,795.1487,-0.5081,0.5081,0.165931557,,,,,,,,
D8CF2232, ERROR_P1_Ls,795.6971, 21/1/2016 8:13:06 PM, False, Not Annotated, False,,,795.0686,-0.6285,0.6285,0.253887408,,,,,,,,
D8CF2232, ERROR_P1_Ls,795.5364, 21/1/2016 8:13:07 PM, False, Not Annotated, False,,,795.1888,-0.3476,0.3476,0.077658703,,,,,,,,
D8CF2232, ERROR_P1_Ls,795.4471, 21/1/2016 8:13:08 PM, False, Not Annotated, False,,,795.389,-0.0581,0.0581,0.002169616,,,,,,,,
D8CF2232, ERROR_P1_Ls,795.6148, 21/1/2016 8:13:09 PM, False, Not Annotated, False,,,795.0686,-0.5462,0.5462,0.19174939,,,,,,,,
D8CF2232, ERROR_P1_Ls,795.4954, 21/1/2016 8:13:10 PM, False, Not Annotated, False,,,795.1888,-0.3066,0.3066,0.06041919,,,,,,,,
D8CF2232, ERROR_P1_Ls,795.1342, 21/1/2016 8:13:11 PM, False, Not Annotated, False,,,795.3089,0.1747,0.1747,0.019616269,,,,,,,,
D8CF2232, ERROR_P1_Ls,795.2143, 21/1/2016 8:13:12 PM, False, Not Annotated, False,,,795.1086,-0.1057,0.1057,0.007180928,,,,,,,,
D8CF2232, ERROR_P1_Ls,795.3323, 21/1/2016 8:13:13 PM, False, Not Annotated, False,,,795.7495,0.4172,0.4172,0.111871432,,,,,,,,
D8CF2232, ERROR_P1_Ls,795.5554, 21/1/2016 8:13:14 PM, False, Not Annotated, False,,,795.7896,0.2342,0.2342,0.035253674,,,,,,,,
D8CF2232, ERROR_P1_Ls,795.1811, 21/1/2016 8:13:15 PM, False, Not Annotated, False,,,795.7495,0.5684,0.5684,0.207653252,,,,,,,,
