Server, Tagname,Estimation, Timestamp, Questionable, Annotated, Substituted,,,LIT-301,z(k),g(k),Threshold,Threshold,,
D8CF2232, ERROR_P1_Ls,794.4027, 27/1/2016 2:03:59 AM, False, Not Annotated, False,,,793.5065,0.8962,0.27023045,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,794.4027, 27/1/2016 2:04:00 AM, False, Not Annotated, False,,,793.5065,0.8962,0.27023045,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,794.3518, 27/1/2016 2:04:01 AM, False, Not Annotated, False,,,793.5866,0.7652,0.197003675,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,794.316, 27/1/2016 2:04:02 AM, False, Not Annotated, False,,,793.5466,0.7694,0.199172222,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,794.1843, 27/1/2016 2:04:03 AM, False, Not Annotated, False,,,793.5065,0.6778,0.154570828,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,794.0804, 27/1/2016 2:04:04 AM, False, Not Annotated, False,,,793.0659,1.0145,0.346280876,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,793.8051, 27/1/2016 2:04:05 AM, False, Not Annotated, False,,,792.5051,1.3,0.56860557,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,793.67, 27/1/2016 2:04:06 AM, False, Not Annotated, False,,,792.5853,1.0847,0.395861882,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,793.4919, 27/1/2016 2:04:07 AM, False, Not Annotated, False,,,792.2648,1.2271,0.506622318,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,793.2719, 27/1/2016 2:04:08 AM, False, Not Annotated, False,,,792.3049,0.967,0.314613499,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,793.1656, 27/1/2016 2:04:09 AM, False, Not Annotated, False,,,792.1447,1.0209,0.350663701,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,793.0212, 27/1/2016 2:04:10 AM, False, Not Annotated, False,,,792.0646,0.9566,0.307882609,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,792.8478, 27/1/2016 2:04:11 AM, False, Not Annotated, False,,,791.9044,0.9434,0.299444368,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,792.6663, 27/1/2016 2:04:12 AM, False, Not Annotated, False,,,791.9444,0.7219,0.175338985,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,792.6818, 27/1/2016 2:04:13 AM, False, Not Annotated, False,,,791.9844,0.6974,0.163639556,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,792.6692, 27/1/2016 2:04:14 AM, False, Not Annotated, False,,,791.704,0.9652,0.313443329,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,792.5415, 27/1/2016 2:04:15 AM, False, Not Annotated, False,,,791.7842,0.7573,0.192956902,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,792.4754, 27/1/2016 2:04:16 AM, False, Not Annotated, False,,,791.4637,1.0117,0.344372057,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,792.3808, 27/1/2016 2:04:17 AM, False, Not Annotated, False,,,791.4637,0.9171,0.282981336,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,792.361, 27/1/2016 2:04:18 AM, False, Not Annotated, False,,,791.3837,0.9773,0.321351405,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,792.2766, 27/1/2016 2:04:19 AM, False, Not Annotated, False,,,791.7441,0.5325,0.095403351,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,792.2413, 27/1/2016 2:04:20 AM, False, Not Annotated, False,,,791.704,0.5373,0.097131051,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,792.2641, 27/1/2016 2:04:21 AM, False, Not Annotated, False,,,791.4637,0.8004,0.215545304,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,792.2203, 27/1/2016 2:04:22 AM, False, Not Annotated, False,,,791.704,0.5163,0.089686826,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,792.2012, 27/1/2016 2:04:23 AM, False, Not Annotated, False,,,794.5839,2.3827,1.91013092,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,793.0777, 27/1/2016 2:04:24 AM, False, Not Annotated, False,,,794.5839,1.5062,0.763290209,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,793.6944, 27/1/2016 2:04:25 AM, False, Not Annotated, False,,,794.5839,0.8895,0.266205062,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,794.1289, 27/1/2016 2:04:26 AM, False, Not Annotated, False,,,794.5839,0.455,0.069654182,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,794.4345, 27/1/2016 2:04:27 AM, False, Not Annotated, False,,,794.5839,0.1494,0.007509752,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,794.6491, 27/1/2016 2:04:28 AM, False, Not Annotated, False,,,794.5839,0.0652,0.001430275,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,794.7991, 27/1/2016 2:04:29 AM, False, Not Annotated, False,,,794.5839,0.2152,0.015581488,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,794.9045, 27/1/2016 2:04:30 AM, False, Not Annotated, False,,,794.5839,0.3206,0.034582106,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,794.9787, 27/1/2016 2:04:31 AM, False, Not Annotated, False,,,794.5839,0.3948,0.052441933,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,795.0294, 27/1/2016 2:04:32 AM, False, Not Annotated, False,,,794.5839,0.4455,0.066775911,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,795.0644, 27/1/2016 2:04:33 AM, False, Not Annotated, False,,,794.5839,0.4805,0.077680353,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,795.0891, 27/1/2016 2:04:34 AM, False, Not Annotated, False,,,794.5839,0.5052,0.085871903,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,795.106, 27/1/2016 2:04:35 AM, False, Not Annotated, False,,,794.5839,0.5221,0.091713188,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,795.118, 27/1/2016 2:04:36 AM, False, Not Annotated, False,,,794.5839,0.5341,0.095977528,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,795.1264, 27/1/2016 2:04:37 AM, False, Not Annotated, False,,,794.5839,0.5425,0.099020221,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,795.1323, 27/1/2016 2:04:38 AM, False, Not Annotated, False,,,794.5839,0.5484,0.101185737,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,795.1365, 27/1/2016 2:04:39 AM, False, Not Annotated, False,,,794.5839,0.5526,0.102741563,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,795.1393, 27/1/2016 2:04:40 AM, False, Not Annotated, False,,,794.5839,0.5554,0.103785374,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,795.1414, 27/1/2016 2:04:41 AM, False, Not Annotated, False,,,794.5839,0.5575,0.104571695,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,795.1429, 27/1/2016 2:04:42 AM, False, Not Annotated, False,,,794.5839,0.559,0.10513517,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,795.1439, 27/1/2016 2:04:43 AM, False, Not Annotated, False,,,794.5839,0.56,0.105511661,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,795.1434, 27/1/2016 2:04:44 AM, False, Not Annotated, False,,,794.5839,0.5595,0.105323331,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,795.1435, 27/1/2016 2:04:45 AM, False, Not Annotated, False,,,794.5839,0.5596,0.105360984,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,795.1435, 27/1/2016 2:04:46 AM, False, Not Annotated, False,,,794.5839,0.5596,0.105360984,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,795.1454, 27/1/2016 2:04:47 AM, False, Not Annotated, False,,,794.5839,0.5615,0.106077659,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,795.1454, 27/1/2016 2:04:48 AM, False, Not Annotated, False,,,794.5839,0.5615,0.106077659,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,795.1487, 27/1/2016 2:04:49 AM, False, Not Annotated, False,,,794.5839,0.5648,0.107328184,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,795.1501, 27/1/2016 2:04:50 AM, False, Not Annotated, False,,,794.5839,0.5662,0.107860924,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,795.1501, 27/1/2016 2:04:51 AM, False, Not Annotated, False,,,794.5839,0.5662,0.107860924,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,795.1501, 27/1/2016 2:04:52 AM, False, Not Annotated, False,,,794.5839,0.5662,0.107860924,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,795.1511, 27/1/2016 2:04:53 AM, False, Not Annotated, False,,,794.5839,0.5672,0.10824226,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,795.1511, 27/1/2016 2:04:54 AM, False, Not Annotated, False,,,794.5839,0.5672,0.10824226,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,795.1517, 27/1/2016 2:04:55 AM, False, Not Annotated, False,,,794.5839,0.5678,0.108471384,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,795.1522, 27/1/2016 2:04:56 AM, False, Not Annotated, False,,,794.5839,0.5683,0.108662506,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,795.1525, 27/1/2016 2:04:57 AM, False, Not Annotated, False,,,794.5839,0.5686,0.10877726,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,795.1539, 27/1/2016 2:04:58 AM, False, Not Annotated, False,,,794.5839,0.57,0.10931358,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,795.1553, 27/1/2016 2:04:59 AM, False, Not Annotated, False,,,794.5839,0.5714,0.109851218,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,795.1566, 27/1/2016 2:05:00 AM, False, Not Annotated, False,,,794.5839,0.5727,0.110351635,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,795.1583, 27/1/2016 2:05:01 AM, False, Not Annotated, False,,,794.5839,0.5744,0.111007742,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,795.1595, 27/1/2016 2:05:02 AM, False, Not Annotated, False,,,794.5839,0.5756,0.111472047,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,795.1603, 27/1/2016 2:05:03 AM, False, Not Annotated, False,,,794.5839,0.5764,0.111782122,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,795.1603, 27/1/2016 2:05:04 AM, False, Not Annotated, False,,,794.5839,0.5764,0.111782122,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,795.1604, 27/1/2016 2:05:05 AM, False, Not Annotated, False,,,794.5839,0.5765,0.111820912,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,795.1604, 27/1/2016 2:05:06 AM, False, Not Annotated, False,,,794.5839,0.5765,0.111820912,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,795.1589, 27/1/2016 2:05:07 AM, False, Not Annotated, False,,,794.5839,0.575,0.111239773,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,795.1576, 27/1/2016 2:05:08 AM, False, Not Annotated, False,,,794.5839,0.5737,0.110737344,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,795.1567, 27/1/2016 2:05:09 AM, False, Not Annotated, False,,,794.5839,0.5728,0.110390175,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,795.1551, 27/1/2016 2:05:10 AM, False, Not Annotated, False,,,794.5839,0.5712,0.109774332,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,795.1525, 27/1/2016 2:05:11 AM, False, Not Annotated, False,,,794.5839,0.5686,0.10877726,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,795.1512, 27/1/2016 2:05:12 AM, False, Not Annotated, False,,,794.5839,0.5673,0.10828043,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,795.1503, 27/1/2016 2:05:13 AM, False, Not Annotated, False,,,794.5839,0.5664,0.107937137,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,795.1495, 27/1/2016 2:05:14 AM, False, Not Annotated, False,,,794.5839,0.5656,0.107632445,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,795.1476, 27/1/2016 2:05:15 AM, False, Not Annotated, False,,,794.5839,0.5637,0.106910528,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,795.1459, 27/1/2016 2:05:16 AM, False, Not Annotated, False,,,794.5839,0.562,0.106266661,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,795.1443, 27/1/2016 2:05:17 AM, False, Not Annotated, False,,,794.5839,0.5604,0.105662446,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,795.1432, 27/1/2016 2:05:18 AM, False, Not Annotated, False,,,794.5839,0.5593,0.105248047,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,795.1417, 27/1/2016 2:05:19 AM, False, Not Annotated, False,,,794.5839,0.5578,0.104684269,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,795.1406, 27/1/2016 2:05:20 AM, False, Not Annotated, False,,,794.5839,0.5567,0.104271794,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,795.1421, 27/1/2016 2:05:21 AM, False, Not Annotated, False,,,794.5839,0.5582,0.104834462,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,795.1443, 27/1/2016 2:05:22 AM, False, Not Annotated, False,,,797.5839,2.4396,2.002449878,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,795.1468, 27/1/2016 2:05:23 AM, False, Not Annotated, False,,,797.5839,2.4371,1.998347928,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,795.1468, 27/1/2016 2:05:24 AM, False, Not Annotated, False,,,797.5839,2.4371,1.998347928,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,796.0388, 27/1/2016 2:05:25 AM, False, Not Annotated, False,,,797.5839,1.5451,0.80322569,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,796.6663, 27/1/2016 2:05:26 AM, False, Not Annotated, False,,,797.5839,0.9176,0.283289981,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,797.1085, 27/1/2016 2:05:27 AM, False, Not Annotated, False,,,797.5839,0.4754,0.076040114,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,797.4203, 27/1/2016 2:05:28 AM, False, Not Annotated, False,,,797.5839,0.1636,0.009005151,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,797.64, 27/1/2016 2:05:29 AM, False, Not Annotated, False,,,797.5839,0.0561,0.001058888,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,797.7945, 27/1/2016 2:05:30 AM, False, Not Annotated, False,,,797.5839,0.2106,0.014922485,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,797.9019, 27/1/2016 2:05:31 AM, False, Not Annotated, False,,,797.5839,0.318,0.034023473,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,797.9778, 27/1/2016 2:05:32 AM, False, Not Annotated, False,,,797.5839,0.3939,0.052203109,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,798.0312, 27/1/2016 2:05:33 AM, False, Not Annotated, False,,,797.5839,0.4473,0.067316604,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,798.0687, 27/1/2016 2:05:34 AM, False, Not Annotated, False,,,797.5839,0.4848,0.079076899,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,798.113, 27/1/2016 2:05:35 AM, False, Not Annotated, False,,,797.5839,0.5291,0.094188944,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,798.1268, 27/1/2016 2:05:36 AM, False, Not Annotated, False,,,797.5839,0.5429,0.099166295,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,798.1366, 27/1/2016 2:05:37 AM, False, Not Annotated, False,,,797.5839,0.5527,0.102778751,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,798.1427, 27/1/2016 2:05:38 AM, False, Not Annotated, False,,,797.5839,0.5588,0.105059952,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,798.1464, 27/1/2016 2:05:39 AM, False, Not Annotated, False,,,797.5839,0.5625,0.106455832,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,798.1487, 27/1/2016 2:05:40 AM, False, Not Annotated, False,,,797.5839,0.5648,0.107328184,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,798.1503, 27/1/2016 2:05:41 AM, False, Not Annotated, False,,,797.5839,0.5664,0.107937137,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,798.1503, 27/1/2016 2:05:42 AM, False, Not Annotated, False,,,797.5839,0.5664,0.107937137,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,798.1495, 27/1/2016 2:05:43 AM, False, Not Annotated, False,,,797.5839,0.5656,0.107632445,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,798.1486, 27/1/2016 2:05:44 AM, False, Not Annotated, False,,,797.5839,0.5647,0.107290182,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,798.1477, 27/1/2016 2:05:45 AM, False, Not Annotated, False,,,797.5839,0.5638,0.106948463,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,798.1471, 27/1/2016 2:05:46 AM, False, Not Annotated, False,,,797.5839,0.5632,0.106720954,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,798.1456, 27/1/2016 2:05:47 AM, False, Not Annotated, False,,,797.5839,0.5617,0.10615324,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,798.1447, 27/1/2016 2:05:48 AM, False, Not Annotated, False,,,797.5839,0.5608,0.105813338,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,798.1436, 27/1/2016 2:05:49 AM, False, Not Annotated, False,,,797.5839,0.5597,0.105398643,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,798.1431, 27/1/2016 2:05:50 AM, False, Not Annotated, False,,,797.5839,0.5592,0.105210414,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,798.1427, 27/1/2016 2:05:51 AM, False, Not Annotated, False,,,797.5839,0.5588,0.105059952,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,798.1443, 27/1/2016 2:05:52 AM, False, Not Annotated, False,,,797.5839,0.5604,0.105662446,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,798.1443, 27/1/2016 2:05:53 AM, False, Not Annotated, False,,,797.5839,0.5604,0.105662446,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,798.1455, 27/1/2016 2:05:54 AM, False, Not Annotated, False,,,797.5839,0.5616,0.106115446,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,798.1454, 27/1/2016 2:05:55 AM, False, Not Annotated, False,,,797.5839,0.5615,0.106077659,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,798.1449, 27/1/2016 2:05:56 AM, False, Not Annotated, False,,,797.5839,0.561,0.105888825,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,798.1445, 27/1/2016 2:05:57 AM, False, Not Annotated, False,,,797.5839,0.5606,0.105737878,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,798.1456, 27/1/2016 2:05:58 AM, False, Not Annotated, False,,,797.5839,0.5617,0.10615324,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,798.1459, 27/1/2016 2:05:59 AM, False, Not Annotated, False,,,797.5839,0.562,0.106266661,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,798.1429, 27/1/2016 2:06:00 AM, False, Not Annotated, False,,,797.5839,0.559,0.10513517,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,798.1417, 27/1/2016 2:06:01 AM, False, Not Annotated, False,,,797.5839,0.5578,0.104684269,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,798.1407, 27/1/2016 2:06:02 AM, False, Not Annotated, False,,,797.5839,0.5568,0.104309259,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,798.1414, 27/1/2016 2:06:03 AM, False, Not Annotated, False,,,797.5839,0.5575,0.104571695,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,798.1425, 27/1/2016 2:06:04 AM, False, Not Annotated, False,,,797.5839,0.5586,0.104984762,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,798.1436, 27/1/2016 2:06:05 AM, False, Not Annotated, False,,,797.5839,0.5597,0.105398643,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,798.1443, 27/1/2016 2:06:06 AM, False, Not Annotated, False,,,797.5839,0.5604,0.105662446,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,798.145, 27/1/2016 2:06:07 AM, False, Not Annotated, False,,,797.5839,0.5611,0.105926578,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,798.1461, 27/1/2016 2:06:08 AM, False, Not Annotated, False,,,797.5839,0.5622,0.106342309,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,798.1475, 27/1/2016 2:06:09 AM, False, Not Annotated, False,,,797.5839,0.5636,0.1068726,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,798.1473, 27/1/2016 2:06:10 AM, False, Not Annotated, False,,,797.5839,0.5634,0.106796763,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,798.1464, 27/1/2016 2:06:11 AM, False, Not Annotated, False,,,797.5839,0.5625,0.106455832,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,798.1471, 27/1/2016 2:06:12 AM, False, Not Annotated, False,,,797.5839,0.5632,0.106720954,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,798.1482, 27/1/2016 2:06:13 AM, False, Not Annotated, False,,,797.5839,0.5643,0.107138239,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,798.1489, 27/1/2016 2:06:14 AM, False, Not Annotated, False,,,797.5839,0.565,0.107404209,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,798.1489, 27/1/2016 2:06:15 AM, False, Not Annotated, False,,,797.5839,0.565,0.107404209,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,798.1498, 27/1/2016 2:06:16 AM, False, Not Annotated, False,,,797.5839,0.5659,0.107746654,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,798.1498, 27/1/2016 2:06:17 AM, False, Not Annotated, False,,,797.5839,0.5659,0.107746654,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,798.1497, 27/1/2016 2:06:18 AM, False, Not Annotated, False,,,797.5839,0.5658,0.107708578,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,798.1503, 27/1/2016 2:06:19 AM, False, Not Annotated, False,,,797.5839,0.5664,0.107937137,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,798.1506, 27/1/2016 2:06:20 AM, False, Not Annotated, False,,,797.5839,0.5667,0.108051507,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,798.1497, 27/1/2016 2:06:21 AM, False, Not Annotated, False,,,797.5839,0.5658,0.107708578,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,798.1489, 27/1/2016 2:06:22 AM, False, Not Annotated, False,,,797.5839,0.565,0.107404209,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,799.0359, 27/1/2016 2:06:23 AM, False, Not Annotated, False,,,800.5839,1.548,0.80624367,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,799.6605, 27/1/2016 2:06:24 AM, False, Not Annotated, False,,,800.5839,0.9234,0.286882559,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,800.0999, 27/1/2016 2:06:25 AM, False, Not Annotated, False,,,800.5839,0.484,0.078816134,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,800.4103, 27/1/2016 2:06:26 AM, False, Not Annotated, False,,,800.5839,0.1736,0.010139671,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,800.629, 27/1/2016 2:06:27 AM, False, Not Annotated, False,,,800.5839,0.0451,0.000684349,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,800.7821, 27/1/2016 2:06:28 AM, False, Not Annotated, False,,,800.5839,0.1982,0.013216964,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,800.8887, 27/1/2016 2:06:29 AM, False, Not Annotated, False,,,800.5839,0.3048,0.031257507,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,800.9638, 27/1/2016 2:06:30 AM, False, Not Annotated, False,,,800.5839,0.3799,0.048558246,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,800.9638, 27/1/2016 2:06:31 AM, False, Not Annotated, False,,,800.5839,0.3799,0.048558246,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,801.019, 27/1/2016 2:06:32 AM, False, Not Annotated, False,,,800.5839,0.4351,0.063694594,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,801.058, 27/1/2016 2:06:33 AM, False, Not Annotated, False,,,800.5839,0.4741,0.075624813,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,801.0838, 27/1/2016 2:06:34 AM, False, Not Annotated, False,,,800.5839,0.4999,0.084079608,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,801.1008, 27/1/2016 2:06:35 AM, False, Not Annotated, False,,,800.5839,0.5169,0.0898954,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,801.1127, 27/1/2016 2:06:36 AM, False, Not Annotated, False,,,800.5839,0.5288,0.094082164,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,801.1217, 27/1/2016 2:06:37 AM, False, Not Annotated, False,,,800.5839,0.5378,0.097311911,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,801.1325, 27/1/2016 2:06:38 AM, False, Not Annotated, False,,,800.5839,0.5486,0.101259554,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,801.1357, 27/1/2016 2:06:39 AM, False, Not Annotated, False,,,800.5839,0.5518,0.1024443,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,801.1378, 27/1/2016 2:06:40 AM, False, Not Annotated, False,,,800.5839,0.5539,0.103225533,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,801.1392, 27/1/2016 2:06:41 AM, False, Not Annotated, False,,,800.5839,0.5553,0.103748004,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,801.1414, 27/1/2016 2:06:42 AM, False, Not Annotated, False,,,800.5839,0.5575,0.104571695,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,801.1428, 27/1/2016 2:06:43 AM, False, Not Annotated, False,,,800.5839,0.5589,0.105097558,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,801.1439, 27/1/2016 2:06:44 AM, False, Not Annotated, False,,,800.5839,0.56,0.105511661,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,801.1434, 27/1/2016 2:06:45 AM, False, Not Annotated, False,,,800.5839,0.5595,0.105323331,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,801.1431, 27/1/2016 2:06:46 AM, False, Not Annotated, False,,,800.5839,0.5592,0.105210414,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,801.1425, 27/1/2016 2:06:47 AM, False, Not Annotated, False,,,800.5839,0.5586,0.104984762,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,801.1421, 27/1/2016 2:06:48 AM, False, Not Annotated, False,,,800.5839,0.5582,0.104834462,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,801.1426, 27/1/2016 2:06:49 AM, False, Not Annotated, False,,,800.5839,0.5587,0.105022354,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,801.1437, 27/1/2016 2:06:50 AM, False, Not Annotated, False,,,800.5839,0.5598,0.105436309,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,801.1445, 27/1/2016 2:06:51 AM, False, Not Annotated, False,,,800.5839,0.5606,0.105737878,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,801.1451, 27/1/2016 2:06:52 AM, False, Not Annotated, False,,,800.5839,0.5612,0.105964338,3.84,3.48,,
